WVHT,DPD,APD,MWD,WTMP,time_sin
1.2,11,9.6,271,29,-1
1.3,17,10,323,29,-0.991444861
1.1,17,9.5,340,29,-0.965925826
1.2,12,9.5,242,29,-0.923879533
1.1,12,9.1,228,29,-0.866025404
1.2,13,9.6,220,29,-0.79335334
1.2,13,9.4,219,29,-0.707106781
1.2,13,9.4,217,29,-0.608761429
1.2,12,9.3,281,29,-0.5
1.1,12,8.9,245,28.9,-0.382683432
1.2,13,8.8,213,28.9,-0.258819045
1.2,13,8.7,219,29,-0.130526192
1.3,13,9,235,29,1.22E-16
1.3,13,8.9,256,29,0.130526192
1.3,13,9.1,214,29,0.258819045
1.2,12,8.5,308,29,0.382683432
1.3,12,8.6,315,29,0.5
1.3,13,9.1,218,29,0.608761429
1.1,13,8.4,221,29,0.707106781
1.1,13,8.2,221,29.1,0.79335334
1.2,13,8.7,221,29.1,0.866025404
1.2,13,8.7,212,29.1,0.923879533
1.2,13,8.7,212,29.1,0.965925826
1.2,13,8.5,237,29.2,0.991444861
1.1,13,8.1,245,29.2,1
1.1,13,8.1,213,29.2,0.991444861
1.2,13,8.4,222,29.3,0.965925826
1.2,13,7.8,213,29.3,0.923879533
1.1,13,7.1,210,29.3,0.866025404
1.1,13,7.1,213,29.3,0.79335334
1.3,13,7.8,212,29.3,0.707106781
1.2,13,6.8,216,29.3,0.608761429
1.1,13,6.3,206,29.2,0.5
1.2,13,6.4,255,29.2,0.382683432
1.1,13,5.8,206,29.2,0.258819045
1.1,13,5.9,209,29.1,0.130526192
1.3,13,6.6,212,29.1,0
1.3,14,6.4,206,29.1,-0.130526192
1.2,13,6.5,212,29.1,-0.258819045
1.2,13,6.4,212,29,-0.382683432
1.1,13,5.8,267,29.1,-0.5
1.1,13,6.1,203,29.1,-0.608761429
1.2,13,7.1,213,29,-0.707106781
1.1,13,7.1,239,29,-0.79335334
1.1,13,7.3,220,29,-0.866025404
1.1,13,7.2,223,28.9,-0.923879533
1.1,13,7.6,209,28.9,-0.965925826
1.1,13,7.5,206,28.9,-0.991444861
1,13,7.4,217,28.9,-1
1,13,7.4,208,28.8,-0.991444861
1.1,13,7.4,200,28.8,-0.965925826
1,12,7.3,248,28.9,-0.923879533
1.1,13,7.3,210,28.9,-0.866025404
1.1,13,7.7,203,28.9,-0.79335334
1.1,13,7.3,196,28.9,-0.707106781
1.1,13,7.9,231,28.9,-0.608761429
1,13,7.5,221,28.9,-0.5
1.1,13,7.5,223,28.9,-0.382683432
1.1,13,7.5,213,29,-0.258819045
1.1,13,7.5,209,29,-0.130526192
1.2,13,7.9,209,29,0.130526192
1.1,13,7.6,222,29,0.258819045
1.2,13,7.9,220,29,0.382683432
1.2,13,7.8,219,29,0.5
1.1,14,7.8,227,29,0.608761429
1.2,13,8,246,29,0.707106781
1.1,14,8.1,213,29,0.79335334
1.2,14,8.4,221,29,0.866025404
1.1,13,8.1,230,29,0.923879533
1.1,13,8.3,210,29.1,0.965925826
1.2,13,8.5,203,29,0.991444861
1.2,13,8.4,204,29.1,1
1.2,14,8.4,211,29.1,0.991444861
1.2,13,8,217,29.2,0.965925826
1.1,13,7.7,207,29.3,0.923879533
1.2,13,7.6,204,29.2,0.866025404
1.2,13,7.2,200,29.3,0.79335334
1.3,13,7.7,205,29.3,0.707106781
1.2,13,7.4,212,29.3,0.608761429
1.2,11,7.6,187,29.4,0.5
1.2,13,7.7,204,29.4,0.382683432
1.2,13,7.4,184,29.4,0.258819045
1.2,13,7.3,199,29.1,0.130526192
1.3,14,7.1,224,29,0
1.2,11,6.8,189,29,-0.130526192
1.3,14,6.6,218,29,-0.258819045
1.3,13,6.7,206,28.9,-0.382683432
1.3,14,6.5,205,28.9,-0.5
1.2,14,6.7,211,28.9,-0.608761429
1.3,13,6.8,205,28.9,-0.707106781
1.2,14,6.5,215,28.8,-0.79335334
1.3,14,6.6,219,28.8,-0.866025404
1.3,14,6.4,221,28.8,-0.923879533
1.3,14,6.2,213,28.8,-0.965925826
1.4,11,6.5,177,28.8,-0.991444861
1.3,13,6.2,216,28.8,-1
1.2,13,5.9,212,28.8,-0.991444861
1.3,11,6.2,276,28.8,-0.965925826
1.3,9,6.1,98,28.8,-0.923879533
1.3,13,6.2,208,28.9,-0.866025404
1.4,14,6.5,206,28.9,-0.79335334
1.3,11,6.4,202,28.9,-0.707106781
1.4,12,6.7,209,28.9,-0.608761429
1.4,13,6.7,204,28.9,-0.5
1.3,12,6.9,210,28.9,-0.382683432
1.3,14,6.7,211,28.9,-0.258819045
1.3,14,6.9,214,29,-0.130526192
1.2,12,7.1,202,28.9,1.22E-16
1.3,13,7.5,205,29,0.130526192
1.2,13,7.4,199,28.9,0.258819045
1.2,13,7.1,193,29,0.382683432
1.3,13,7.7,214,29,0.5
1.2,9,7.7,96,28.9,0.608761429
1.2,9,7.5,66,29,0.707106781
1.3,11,7.8,185,29,0.866025404
1.1,14,7.9,212,28.9,0.923879533
1.3,12,8.1,204,29,0.965925826
1.2,10,8,149,29,0.991444861
1.3,12,7.9,191,29,1
1.2,13,7.4,198,29,0.991444861
1.3,11,7.9,198,29.1,0.965925826
1.3,13,7.4,210,29.1,0.923879533
1.3,13,6.9,216,29.1,0.866025404
1.3,9,6.8,47,29.1,0.79335334
1.3,10,6.9,166,29.1,0.707106781
1.3,12,6.8,202,29.2,0.608761429
1.3,11,6.5,172,29.1,0.5
1.3,12,6.7,245,29.1,0.382683432
1.4,11,7.7,174,29.1,0.258819045
1.3,11,7.6,190,29.2,0.130526192
1.3,12,7.6,186,29.3,0
1.3,11,7.3,180,29.3,-0.130526192
1.3,12,7.5,249,29.3,-0.258819045
1.3,9,7.8,107,29.5,-0.382683432
1.4,9,8.5,80,30.5,-0.5
1.3,10,8.2,114,30.1,-0.608761429
1.3,13,8,205,29.5,-0.707106781
1.2,12,8,210,29.2,-0.79335334
1.3,11,8.1,183,29,-0.866025404
1.3,12,8.4,261,28.9,-0.923879533
1.2,10,7.8,356,28.9,-0.965925826
1.2,10,8.1,180,28.9,-0.991444861
1.3,10,8.2,136,28.9,-1
1.3,9,8.1,42,28.9,-0.991444861
1.3,12,8.1,302,28.9,-0.965925826
1.2,11,7.7,157,28.9,-0.923879533
1.4,11,7.7,188,28.9,-0.866025404
1.3,9,7.4,78,28.9,-0.79335334
1.4,12,7.6,202,28.9,-0.707106781
1.4,9,7.5,83,28.9,-0.608761429
1.4,11,7.5,178,28.9,-0.5
1.4,11,7.3,180,28.9,-0.382683432
1.4,10,7.3,119,28.9,-0.258819045
1.5,11,7.4,171,28.9,-0.130526192
1.5,11,7.2,167,28.9,1.22E-16
1.3,10,7,99,28.9,0.130526192
1.5,9,7.3,58,28.9,0.258819045
1.5,10,7.4,91,28.9,0.382683432
1.4,9,7.1,64,28.9,0.5
1.4,12,7,175,28.9,0.608761429
1.4,11,6.9,195,28.9,0.707106781
1.5,11,7.1,182,28.9,0.79335334
1.4,8,6.9,92,28.9,0.866025404
1.5,11,7,180,28.9,0.923879533
1.4,11,6.8,185,29,0.965925826
1.6,12,7.2,182,29,0.991444861
1.5,12,6.8,192,29,1
1.4,10,6.7,138,29,0.991444861
1.5,12,7.1,188,29,0.965925826
1.5,12,7.3,177,29,0.923879533
1.4,11,6.9,165,29.1,0.866025404
1.4,11,6.8,178,29.2,0.79335334
1.5,11,7.5,174,29.3,0.707106781
1.4,12,7.4,174,29.3,0.608761429
1.5,10,7.7,176,29.3,0.5
1.5,11,8,168,29.4,0.382683432
1.5,11,8.1,167,29.4,0.258819045
1.6,11,8.4,171,29.4,0.130526192
1.5,10,7.8,161,29.3,0
1.3,11,7,179,29.1,-0.130526192
1.4,11,7.7,167,29,-0.258819045
1.4,11,7.3,175,29,-0.382683432
1.5,11,7.6,179,29,-0.5
1.6,11,7.7,165,28.9,-0.608761429
1.5,11,7.7,171,28.9,-0.707106781
1.5,9,7.9,58,28.9,-0.79335334
1.4,11,7.8,184,28.8,-0.866025404
1.4,11,8.1,182,28.8,-0.923879533
1.4,10,7.8,77,28.7,-0.965925826
1.4,11,7.7,156,28.7,-0.991444861
1.6,9,8.2,78,28.7,-1
1.4,9,7.8,41,28.7,-0.991444861
1.4,11,7.8,161,28.7,-0.965925826
1.4,10,7.5,63,28.7,-0.923879533
1.5,12,7.8,185,28.7,-0.866025404
1.4,12,7.7,186,28.6,-0.79335334
1.6,10,7.8,61,28.7,-0.707106781
1.5,10,7.8,56,28.7,-0.608761429
1.6,10,7.8,47,28.7,-0.5
1.6,10,7.8,132,28.7,-0.382683432
1.7,10,8,87,28.7,-0.258819045
1.6,10,7.7,36,28.6,-0.130526192
1.6,12,7.8,171,28.6,1.22E-16
1.7,12,7.9,171,28.7,0.130526192
1.6,12,7.4,182,28.6,0.258819045
1.6,12,7.3,170,28.7,0.382683432
1.5,11,6.9,181,28.6,0.5
1.6,13,7.3,186,28.7,0.608761429
1.7,11,7.4,172,28.7,0.707106781
1.6,12,7,175,28.6,0.79335334
1.8,13,7,175,28.6,0.866025404
1.7,11,6.8,30,28.6,0.923879533
1.7,11,7,88,28.7,0.965925826
1.8,13,7,193,28.7,0.991444861
1.7,12,6.9,180,28.7,1
1.7,10,6.6,13,28.7,0.991444861
1.8,11,6.8,113,28.7,0.965925826
1.8,13,6.6,189,28.7,0.923879533
1.8,13,6.4,185,28.7,0.866025404
1.9,11,6.9,243,28.7,0.79335334
2,13,7,187,28.6,0.707106781
2.1,12,6.9,178,28.6,0.608761429
2,7,6.7,171,28.7,0.5
2.1,7,6.7,168,28.7,0.382683432
2.3,12,6.7,173,28.7,0.258819045
2.3,7,6.3,165,28.7,0.130526192
2.4,13,6.4,187,28.7,0
2.5,7,6.2,166,28.7,-0.130526192
2.4,12,6.4,155,28.7,-0.258819045
2.2,7,6.4,180,28.7,-0.382683432
2.2,7,6.7,181,28.8,-0.5
2.3,7,6.7,194,28.8,-0.608761429
2.3,7,6.7,189,28.8,-0.707106781
2.3,7,6.8,192,28.8,-0.79335334
2.3,7,6.7,190,28.8,-0.866025404
2.3,7,6.7,194,28.8,-0.923879533
2.2,13,6.6,195,28.8,-0.965925826
2.4,7,6.5,187,28.8,-0.991444861
2.2,6,6.3,189,28.8,-1
2.2,6,6.2,190,28.8,-0.991444861
2.1,13,6.4,183,28.8,-0.965925826
1.9,13,6.6,190,28.8,-0.923879533
1.9,13,7.2,197,28.8,-0.866025404
1.7,13,6.8,190,28.8,-0.79335334
1.8,10,7.4,49,28.8,-0.707106781
1.8,13,7.7,197,28.8,-0.608761429
1.7,13,7.5,177,28.8,-0.5
1.9,12,8.1,162,28.9,-0.382683432
1.8,13,8,186,28.8,-0.258819045
1.8,11,8.4,336,28.9,-0.130526192
1.7,13,8.1,187,28.9,1.22E-16
1.8,9,8.4,51,28.9,0.130526192
1.8,13,8.8,184,28.9,0.382683432
1.7,13,9,179,28.9,0.5
1.7,13,8.7,184,28.9,0.608761429
1.7,13,8.7,179,28.9,0.707106781
1.7,11,8.7,185,28.9,0.79335334
1.7,9,8.3,53,28.8,0.866025404
1.7,13,8.7,186,28.9,0.923879533
1.7,13,8.5,205,28.8,0.965925826
1.7,13,8.7,193,28.9,0.991444861
1.9,11,9.1,193,28.7,1
1.7,13,8.8,207,28.8,0.991444861
1.8,11,8.3,152,28.8,0.965925826
1.8,13,7.9,185,29,0.923879533
1.8,13,7.6,207,29,0.866025404
1.8,13,8,209,29,0.79335334
1.8,13,7.6,223,29,0.707106781
1.7,13,7.2,200,29.1,0.608761429
1.9,13,8.1,201,29.1,0.5
1.9,11,8.5,359,29.1,0.382683432
1.8,11,8,7,29.1,0.258819045
2.1,13,8.7,191,29.1,0.130526192
1.8,13,8.1,181,29.1,0
1.8,13,8.3,193,29.1,-0.130526192
1.8,13,8.4,202,29.1,-0.258819045
1.7,12,8.1,136,29.1,-0.382683432
1.8,12,8.4,145,29.1,-0.5
1.8,13,8.7,182,29.1,-0.608761429
1.7,14,8.7,185,29,-0.707106781
1.8,13,8.6,197,28.9,-0.79335334
1.7,13,8.8,252,28.9,-0.866025404
1.7,13,8.2,196,28.8,-0.923879533
1.8,13,8.2,226,28.7,-0.965925826
1.9,12,8.4,352,28.7,-0.991444861
1.7,13,8,228,28.7,-1
1.8,13,8.2,354,28.7,-0.991444861
1.7,11,8.1,1,28.6,-0.965925826
1.7,13,8.4,350,28.6,-0.923879533
2,12,9.1,358,28.7,-0.866025404
1.8,12,8.8,357,28.8,-0.79335334
1.9,13,8.8,217,28.8,-0.707106781
1.7,13,8.8,354,28.8,-0.608761429
1.7,13,8.7,354,28.8,-0.5
1.6,13,8.4,335,28.8,-0.382683432
1.6,13,8.3,66,28.8,-0.258819045
1.8,14,8.3,202,28.8,-0.130526192
1.7,13,8.3,105,28.8,1.22E-16
1.7,13,8.6,249,28.9,0.130526192
1.8,13,9,27,28.9,0.258819045
1.8,13,9,192,28.9,0.382683432
1.8,12,8.7,31,28.9,0.5
1.6,12,8.5,342,28.9,0.608761429
1.8,13,8.5,93,28.9,0.707106781
1.6,12,8.1,270,28.9,0.79335334
1.7,12,8.4,348,28.9,0.866025404
1.7,12,8.2,344,29,0.923879533
1.9,13,8,159,29,0.965925826
1.8,13,7.9,179,28.9,0.991444861
1.8,12,7.8,0,29,1
1.9,12,7.7,353,29,0.991444861
1.7,13,7.3,0,29,0.965925826
1.7,12,7.7,14,29.1,0.923879533
1.8,13,7.4,188,29.1,0.866025404
1.8,13,7.7,341,29.1,0.79335334
1.7,12,7.6,356,29.2,0.707106781
1.8,12,7.6,7,29.2,0.608761429
1.7,12,7.4,355,29.2,0.5
1.7,12,7.5,359,29.2,0.382683432
1.7,12,7.5,359,29.2,0.258819045
1.7,13,7,180,29.1,0.130526192
1.7,11,6.9,167,29.1,0
1.7,12,6.7,344,29.1,-0.130526192
1.6,12,6.5,0,29.1,-0.258819045
1.7,12,7.1,347,29.1,-0.382683432
1.5,12,6.9,1,29.1,-0.5
1.5,12,7.2,347,29.1,-0.608761429
1.5,12,7.5,3,29.1,-0.707106781
1.5,13,7.6,353,29.1,-0.79335334
1.5,12,7.6,352,29,-0.866025404
1.5,12,7.6,355,29,-0.923879533
1.4,12,7.1,349,28.7,-0.965925826
1.6,13,7.8,342,28.7,-0.991444861
1.7,12,7.5,346,28.6,-1
1.6,13,6.9,347,28.7,-0.991444861
1.7,13,7,345,28.7,-0.965925826
1.7,13,6.8,359,28.7,-0.923879533
1.7,13,7.3,353,28.7,-0.866025404
1.6,13,7.2,351,28.7,-0.79335334
1.6,13,7.3,201,28.7,-0.707106781
1.5,13,7.5,8,28.7,-0.608761429
1.4,8,7.4,51,28.8,-0.5
1.6,14,7.8,203,29,-0.382683432
1.5,13,7.5,11,28.9,-0.258819045
1.6,13,7.8,31,28.9,-0.130526192
1.4,13,7.1,316,29,1.22E-16
1.5,13,7.4,336,29,0.130526192
1.5,12,7.2,280,29,0.258819045
1.4,12,7.3,178,29,0.382683432
1.5,13,7.5,9,29,0.5
1.5,8,7.3,48,29,0.608761429
1.5,9,7.3,58,29,0.707106781
1.4,12,7.3,173,29,0.79335334
1.4,12,7.5,170,29.1,0.866025404
1.5,11,7.5,167,29.1,0.923879533
1.5,15,7.7,211,29.1,0.965925826
1.4,11,7.4,175,29.1,0.991444861
1.5,13,7.5,197,29.1,1
1.4,12,7.2,174,29.1,0.991444861
1.5,12,7.1,192,29.1,0.965925826
1.5,11,7.1,180,29.1,0.923879533
1.6,8,7.1,52,29.2,0.866025404
1.6,8,7,52,29.2,0.79335334
1.5,8,6.8,74,29.3,0.707106781
1.6,9,6.9,54,29.3,0.608761429
1.5,9,6.8,54,29.2,0.5
1.4,13,6.6,179,29.2,0.382683432
1.5,8,6.5,52,29.2,0.258819045
1.6,12,6.8,192,29.1,0.130526192
1.5,13,6.6,181,29.1,0
1.6,8,6.8,57,29.1,-0.130526192
1.6,13,6.9,185,29,-0.258819045
1.6,8,7,44,29,-0.382683432
1.6,8,7.2,43,29,-0.5
1.6,8,7.7,69,28.9,-0.608761429
1.4,13,7.4,174,29,-0.707106781
1.5,13,8,172,28.9,-0.79335334
1.5,13,8.3,174,28.9,-0.866025404
1.3,13,7.8,185,28.9,-0.923879533
1.5,8,7.7,61,28.9,-0.965925826
1.4,13,7.9,177,28.9,-0.991444861
1.5,13,8.2,157,28.8,-1
1.4,8,7.8,77,28.8,-0.991444861
1.4,9,7.6,53,28.9,-0.965925826
1.4,13,7.8,199,28.9,-0.923879533
1.4,13,7.8,198,28.9,-0.866025404
1.3,13,7.8,284,28.9,-0.79335334
1.4,13,7.8,202,28.9,-0.707106781
1.3,13,8.1,228,28.9,-0.608761429
1.3,13,7.9,222,28.9,-0.5
1.4,13,8,189,28.9,-0.382683432
1.4,13,7.3,223,28.9,-0.258819045
1.4,14,7.7,290,29,-0.130526192
1.5,13,8,186,29,1.22E-16
1.4,14,7.3,238,29,0.130526192
1.4,8,7.3,60,29,0.258819045
1.5,14,7.8,203,29,0.382683432
1.5,9,7.5,72,29.1,0.5
1.5,9,7.6,70,29.1,0.608761429
1.4,8,7.5,67,29.1,0.707106781
1.4,14,7.3,224,29.2,0.79335334
1.4,8,7.2,85,29.2,0.866025404
1.4,12,7.3,175,29.2,0.923879533
1.4,9,7,91,29,0.965925826
1.5,14,7.4,327,29,0.991444861
1.4,8,7,71,29.1,1
1.6,8,7.3,75,29.2,0.991444861
1.5,8,7,72,29.2,0.965925826
1.4,8,7.1,58,29.3,0.923879533
1.4,10,7.2,128,29.2,0.866025404
1.4,8,7.2,73,29.4,0.79335334
1.4,11,7.1,174,29.5,0.707106781
1.5,8,7.2,49,29.3,0.608761429
1.5,8,7.2,54,29.4,0.5
1.5,8,7,73,29.4,0.382683432
1.5,8,7.3,48,29.3,0.258819045
1.5,8,7.1,76,29.3,0.130526192
1.5,9,7.2,63,29.2,0
1.5,8,7.3,65,29.2,-0.130526192
1.5,9,7.4,78,29.1,-0.258819045
1.5,8,7.2,88,29.1,-0.382683432
1.6,9,7.3,51,28.9,-0.5
1.5,8,7.2,62,28.9,-0.608761429
1.5,9,7.2,69,28.8,-0.707106781
1.6,8,7.3,66,28.7,-0.79335334
1.5,8,7.3,62,28.7,-0.866025404
1.5,9,7.2,96,28.7,-0.923879533
1.5,12,7.2,182,28.7,-0.965925826
1.4,12,7.3,183,28.6,-0.991444861
1.4,9,6.9,111,28.6,-1
1.4,8,6.7,73,28.6,-0.991444861
1.5,10,6.8,100,28.6,-0.965925826
1.5,12,6.7,184,28.6,-0.923879533
1.5,12,6.5,183,28.6,-0.866025404
1.6,10,6.8,80,28.7,-0.79335334
1.5,12,6.3,181,28.7,-0.707106781
1.6,9,6.1,54,28.7,-0.608761429
1.5,13,6.2,182,28.7,-0.5
1.5,11,6.1,158,28.7,-0.382683432
1.6,12,6,185,28.6,-0.258819045
1.6,12,6,189,28.6,-0.130526192
1.5,9,5.9,60,28.7,1.22E-16
1.5,12,6.1,180,28.7,0.130526192
1.5,13,6,188,28.7,0.258819045
1.4,12,6,195,28.7,0.382683432
1.5,12,6.2,192,28.7,0.5
1.4,13,6.1,191,28.7,0.608761429
1.4,12,6.3,185,28.7,0.707106781
1.5,12,6.7,189,28.7,0.79335334
1.5,13,6.7,188,28.7,0.866025404
1.5,13,6.5,194,28.8,0.923879533
1.5,13,6.4,178,28.8,0.965925826
1.4,11,6.3,149,28.8,0.991444861
1.4,13,6.6,187,28.9,1
1.4,12,6.7,183,28.9,0.991444861
1.4,13,6.5,186,28.9,0.965925826
1.5,13,6.3,182,28.9,0.923879533
1.4,13,6.1,202,28.9,0.866025404
1.5,13,6.5,196,28.9,0.79335334
1.4,13,6.2,185,29,0.707106781
1.6,13,7,184,29,0.608761429
1.5,13,6.7,189,29,0.5
1.6,13,6.7,189,29,0.382683432
1.6,13,7,187,28.9,0.258819045
1.5,13,6.5,195,28.9,0.130526192
1.5,13,6.3,196,28.9,0
1.5,13,6.7,189,28.9,-0.130526192
1.5,12,6.3,179,28.8,-0.258819045
1.5,13,6.6,186,28.8,-0.382683432
1.5,13,6.4,191,28.8,-0.5
1.6,13,6.5,194,28.7,-0.608761429
1.5,14,6.3,208,28.7,-0.707106781
1.4,13,6.5,189,28.7,-0.79335334
1.4,12,6.5,188,28.7,-0.866025404
1.5,13,7,185,28.7,-0.923879533
1.4,13,7.1,179,28.7,-0.965925826
1.4,13,6.9,189,28.7,-0.991444861
1.4,12,6.7,173,28.6,-1
1.5,13,6.7,182,28.6,-0.991444861
1.5,13,6.8,178,28.6,-0.965925826
1.4,14,6.5,195,28.6,-0.923879533
1.5,13,6.7,180,28.6,-0.866025404
1.4,13,6.7,186,28.6,-0.79335334
1.5,13,7,183,28.6,-0.707106781
1.4,13,6.7,186,28.6,-0.608761429
1.4,13,6.7,182,28.6,-0.5
1.4,13,6.7,176,28.6,-0.382683432
1.3,13,6.5,187,28.6,-0.258819045
1.4,13,6.5,196,28.6,-0.130526192
1.3,13,6.1,191,28.6,1.22E-16
1.3,13,6.3,181,28.6,0.130526192
1.4,13,6.4,187,28.6,0.258819045
1.4,13,6.3,184,28.6,0.382683432
1.3,13,6.3,190,28.6,0.5
1.3,13,6.2,188,28.6,0.608761429
1.4,13,6.3,194,28.6,0.707106781
1.3,14,6.4,189,28.6,0.79335334
1.3,13,6.2,184,28.6,0.866025404
1.3,13,6.1,191,28.7,0.923879533
1.2,11,5.6,161,28.7,0.965925826
1.3,13,5.9,172,28.7,0.991444861
1.2,13,6,189,28.7,1
1.3,13,5.9,183,28.7,0.991444861
1.2,13,5.7,194,28.7,0.965925826
1.2,13,5.7,195,28.7,0.923879533
1.3,13,5.9,203,28.7,0.866025404
1.3,13,6,182,28.7,0.79335334
1.4,13,6.2,202,28.7,0.707106781
1.4,13,6,190,28.8,0.608761429
1.4,13,6.1,191,28.8,0.5
1.3,14,5.7,210,28.8,0.382683432
1.3,13,5.6,195,28.8,0.258819045
1.3,14,5.9,201,28.8,0.130526192
1.3,12,5.8,178,28.8,0
1.3,13,6,201,28.8,-0.130526192
1.3,12,6.1,198,28.8,-0.258819045
1.2,13,5.9,198,28.8,-0.382683432
1.2,13,6.5,197,28.7,-0.5
1.3,11,6.3,277,28.7,-0.608761429
1.3,13,6.6,204,28.7,-0.707106781
1.1,13,6.4,204,28.6,-0.79335334
1.2,13,6.7,204,28.6,-0.866025404
1.2,13,7,200,28.6,-0.923879533
1.2,13,6.7,202,28.5,-0.965925826
1.2,14,6.7,201,28.5,-0.991444861
1.3,13,6.5,202,28.5,-1
1.2,13,6.5,206,28.5,-0.991444861
1.2,13,6.7,204,28.5,-0.965925826
1.2,13,6.4,204,28.5,-0.923879533
1.2,9,6.3,76,28.5,-0.866025404
1.2,12,6.4,201,28.5,-0.79335334
1.3,11,6.3,242,28.5,-0.707106781
1.2,14,6.3,210,28.5,-0.608761429
1.2,11,6.2,245,28.5,-0.5
1.2,13,6.3,211,28.5,-0.382683432
1.2,11,6.4,235,28.5,-0.258819045
1.2,11,6.3,240,28.5,-0.130526192
1.2,10,6.4,183,28.6,1.22E-16
1.2,11,6.4,301,28.6,0.130526192
1.2,11,6.2,256,28.6,0.258819045
1.3,9,6.4,47,28.6,0.382683432
1.3,8,6.5,46,28.6,0.5
1.2,13,6.4,223,28.6,0.608761429
1.2,9,6.4,61,28.6,0.707106781
1.3,12,6.6,216,28.6,0.79335334
1.2,9,6.4,65,28.6,0.866025404
1.2,7,6.6,40,28.6,0.923879533
1.3,7,6.5,33,28.6,0.965925826
1.3,7,6.5,37,28.6,0.991444861
1.4,11,6.5,229,28.7,1
1.2,12,6.2,221,28.7,0.991444861
1.3,11,6.1,191,28.7,0.965925826
1.2,11,5.7,208,28.7,0.923879533
1.3,9,6,61,28.7,0.866025404
1.3,8,5.9,69,28.8,0.79335334
1.4,8,6,53,28.8,0.707106781
1.4,8,5.7,55,28.8,0.608761429
1.4,8,5.9,55,28.8,0.5
1.4,11,5.8,242,28.8,0.382683432
1.3,11,5.8,210,28.8,0.258819045
1.4,11,6,198,28.7,0.130526192
1.3,12,6,247,28.8,0
1.4,8,6.3,56,28.8,-0.130526192
1.3,8,6.1,61,28.7,-0.258819045
1.4,11,6.6,201,28.7,-0.382683432
1.3,12,6.4,220,28.7,-0.5
1.4,11,6.5,204,28.7,-0.608761429
1.3,9,6.4,67,28.7,-0.707106781
1.3,8,6.2,62,28.6,-0.79335334
1.3,9,6.4,65,28.6,-0.866025404
1.3,9,5.9,74,28.6,-0.923879533
1.4,11,6.3,193,28.6,-0.965925826
1.3,11,6.3,199,28.6,-0.991444861
1.4,12,6.3,191,28.6,-1
1.4,10,6.3,155,28.6,-0.991444861
1.3,11,6.1,181,28.6,-0.965925826
1.3,7,5.9,78,28.6,-0.923879533
1.4,11,6.4,194,28.6,-0.866025404
1.4,11,6.1,196,28.6,-0.79335334
1.3,10,5.7,126,28.6,-0.707106781
1.4,11,5.8,203,28.6,-0.608761429
1.5,11,6.1,201,28.6,-0.5
1.4,9,6,73,28.6,-0.382683432
1.5,9,6,93,28.6,-0.258819045
1.4,11,5.7,186,28.6,-0.130526192
1.4,11,5.7,202,28.6,1.22E-16
1.4,12,5.4,205,28.6,0.130526192
1.4,9,5.5,67,28.6,0.258819045
1.4,10,5.2,109,28.6,0.382683432
1.4,12,5.6,244,28.6,0.5
1.3,11,5.8,201,28.6,0.608761429
1.2,11,5.8,191,28.6,0.79335334
1.3,11,5.9,185,28.6,0.866025404
1.2,11,5.5,190,28.6,0.923879533
1.3,11,5.8,175,28.6,0.965925826
1.3,11,5.6,180,28.6,0.991444861
1.3,11,5.5,185,28.7,1
1.3,12,5.7,188,28.7,0.991444861
1.3,11,5.5,175,28.7,0.965925826
1.4,12,6.1,192,28.7,0.923879533
1.4,9,6,93,28.7,0.866025404
1.4,12,6,195,28.8,0.79335334
1.3,11,6.1,179,28.9,0.707106781
1.4,9,6.3,106,28.9,0.608761429
1.3,11,6.2,195,28.9,0.5
1.3,8,6.5,92,28.9,0.382683432
1.4,11,6.5,199,28.9,0.258819045
1.4,11,6.5,197,28.7,0.130526192
1.3,12,6.1,190,28.7,0
1.5,12,6.6,188,28.6,-0.130526192
1.4,12,6.6,195,28.6,-0.258819045
1.4,9,6.4,72,28.6,-0.382683432
1.4,8,6.4,62,28.5,-0.5
1.5,9,6.8,62,28.5,-0.608761429
1.4,9,6.6,88,28.5,-0.707106781
1.4,12,6.9,208,28.5,-0.79335334
1.4,12,7,199,28.6,-0.866025404
1.3,10,6.8,158,28.5,-0.923879533
1.5,12,7.1,193,28.5,-0.965925826
1.4,9,6.9,53,28.4,-0.991444861
1.5,12,6.8,192,28.5,-1
1.5,11,6.8,195,28.5,-0.991444861
1.5,9,6.7,55,28.5,-0.965925826
1.6,11,6.7,183,28.5,-0.923879533
1.5,9,6.4,65,28.5,-0.866025404
1.6,9,6.5,56,28.5,-0.79335334
1.5,12,6.2,196,28.5,-0.707106781
1.6,9,6.2,50,28.5,-0.608761429
1.7,9,6.1,64,28.5,-0.5
1.7,9,6.3,83,28.5,-0.382683432
1.7,9,6.3,46,28.5,-0.258819045
1.6,12,6.1,203,28.5,-0.130526192
1.7,9,6.1,61,28.6,1.22E-16
1.7,9,6,64,28.6,0.130526192
1.7,12,6.4,197,28.6,0.258819045
1.5,12,6.1,206,28.6,0.382683432
1.6,9,6.2,64,28.6,0.5
1.6,9,6.2,68,28.6,0.608761429
1.6,9,6,48,28.6,0.707106781
1.7,12,6,197,28.6,0.79335334
1.7,9,6,58,28.6,0.866025404
1.7,12,5.9,192,28.6,0.923879533
1.6,11,6.2,195,28.6,0.965925826
1.6,9,5.8,72,28.6,0.991444861
1.6,8,5.9,72,28.6,1
1.6,12,5.6,203,28.6,0.991444861
1.5,9,5.7,96,28.6,0.965925826
