datetime,time_sin,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD_sin,SwD_cos,WWD_sin,WWD_cos
2025-11-09 10:26:00,-0.9170600743851243,0.6,11.0,5.1,119.0,18.7,0.2,11.1,0.6,6.7,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 09:56:00,-0.8571673007021121,0.6,11.0,5.2,118.0,18.7,0.2,10.5,0.6,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 09:26:00,-0.7826081568524138,0.6,7.0,5.0,129.0,18.7,0.2,11.1,0.6,6.7,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 08:56:00,-0.6946583704589974,0.6,11.0,5.0,117.0,18.8,0.2,11.1,0.5,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 08:26:00,-0.5948227867513411,0.6,5.0,5.0,142.0,18.8,0.2,11.1,0.5,7.1,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 07:56:00,-0.48480962024633695,0.6,11.0,4.9,124.0,18.8,0.2,11.1,0.5,4.5,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-09 07:26:00,-0.3665012267242969,0.6,12.0,5.1,110.0,18.8,0.2,11.1,0.6,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 06:56:00,-0.2419218955996675,0.6,11.0,4.8,119.0,18.8,0.2,11.1,0.5,7.7,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-09 06:26:00,-0.11320321376790664,0.6,11.0,4.8,126.0,18.8,0.2,11.8,0.5,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 05:56:00,0.01745240643728344,0.6,5.0,4.7,162.0,18.8,0.2,11.1,0.6,9.9,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-09 05:26:00,0.14780941112961082,0.6,11.0,4.7,119.0,18.8,0.2,11.1,0.6,5.3,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-09 04:56:00,0.2756373558169992,0.6,12.0,4.8,115.0,18.7,0.2,11.8,0.6,5.0,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 04:26:00,0.39874906892524653,0.6,5.0,4.6,160.0,18.7,0.2,11.1,0.6,5.0,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 03:56:00,0.5150380749100544,0.6,6.0,4.6,146.0,18.7,0.2,11.8,0.6,5.3,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 03:26:00,0.6225146366376196,0.7,5.0,4.5,156.0,18.7,0.2,11.1,0.6,5.3,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 02:56:00,0.7193398003386511,0.7,5.0,4.5,157.0,18.7,0.2,11.8,0.6,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-09 02:26:00,0.8038568606172174,0.7,5.0,4.8,160.0,18.7,0.2,11.1,0.6,5.3,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-09 01:56:00,0.8746197071393959,0.6,5.0,4.7,166.0,18.6,0.2,11.8,0.6,5.0,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-09 01:26:00,0.9304175679820246,0.6,5.0,4.8,160.0,18.7,0.2,11.1,0.6,5.3,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 00:56:00,0.9702957262759965,0.6,6.0,5.0,149.0,18.7,0.2,11.1,0.6,5.0,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-09 00:26:00,0.9935718556765875,0.6,5.0,4.8,164.0,18.7,0.2,11.1,0.6,5.3,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 23:56:00,0.9998476951563913,0.7,6.0,4.8,156.0,18.7,0.2,11.1,0.6,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 23:26:00,0.9890158633619167,0.7,6.0,4.7,157.0,18.7,0.2,10.5,0.6,5.3,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 22:56:00,0.9612616959383189,0.7,6.0,4.6,146.0,18.7,0.2,10.5,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 22:26:00,0.9170600743851238,0.7,6.0,4.4,157.0,18.7,0.2,10.5,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 21:56:00,0.8571673007021121,0.7,6.0,4.2,164.0,18.7,0.2,11.1,0.7,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 21:26:00,0.7826081568524138,0.8,6.0,4.1,163.0,18.7,0.2,10.5,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 20:56:00,0.6946583704589973,0.8,6.0,4.3,156.0,18.7,0.2,10.5,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 20:26:00,0.5948227867513406,0.7,6.0,4.2,156.0,18.7,0.2,11.8,0.7,5.9,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 19:56:00,0.4848096202463372,0.7,5.0,4.3,169.0,18.7,0.2,11.8,0.7,5.6,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 19:26:00,0.3665012267242968,0.7,6.0,4.6,148.0,18.8,0.2,10.5,0.7,5.9,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 18:56:00,0.24192189559966737,0.7,6.0,4.4,155.0,18.8,0.2,11.1,0.7,5.3,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-08 18:26:00,0.11320321376790653,0.7,6.0,4.5,153.0,18.7,0.2,11.1,0.7,6.2,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 17:56:00,-0.01745240643728356,0.7,6.0,4.7,163.0,18.7,0.2,11.8,0.7,5.9,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 17:26:00,-0.14780941112961138,0.7,5.0,4.6,160.0,18.7,0.2,11.1,0.7,5.9,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 16:56:00,-0.27563735581699894,0.7,5.0,4.9,167.0,18.7,0.2,11.8,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 16:26:00,-0.39874906892524664,0.8,6.0,4.9,153.0,18.7,0.2,11.8,0.7,5.3,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 15:56:00,-0.5150380749100545,0.8,6.0,4.9,159.0,18.6,0.2,11.1,0.7,5.0,0.7071067811865476,-0.7071067811865475,0.3826834323650899,-0.9238795325112867
2025-11-08 15:26:00,-0.6225146366376196,0.7,6.0,4.7,146.0,18.5,0.2,12.5,0.8,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 14:56:00,-0.7193398003386512,0.7,6.0,4.6,136.0,18.5,0.2,11.1,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.3826834323650899,-0.9238795325112867
2025-11-08 14:26:00,-0.8038568606172177,0.7,6.0,4.7,132.0,18.4,0.2,11.1,0.7,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 13:56:00,-0.8746197071393956,0.7,6.0,4.6,132.0,18.4,0.2,11.1,0.7,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 13:26:00,-0.9304175679820247,0.7,5.0,4.4,133.0,18.4,0.2,11.1,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 12:56:00,-0.9702957262759966,0.7,5.0,4.5,125.0,18.4,0.2,11.8,0.7,5.9,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-08 12:26:00,-0.9935718556765876,0.8,6.0,4.6,129.0,18.4,0.2,11.8,0.7,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 11:56:00,-0.9998476951563913,0.7,5.0,4.4,129.0,18.4,0.2,10.5,0.7,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 11:26:00,-0.9890158633619168,0.8,6.0,4.6,121.0,18.4,0.2,10.5,0.8,5.6,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-08 10:56:00,-0.9612616959383187,0.8,6.0,4.8,124.0,18.4,0.1,10.5,0.7,5.3,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-08 10:26:00,-0.9170600743851243,0.7,6.0,4.9,131.0,18.4,0.2,11.1,0.8,5.9,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 09:56:00,-0.8571673007021121,0.7,6.0,5.0,122.0,18.4,0.2,11.1,0.8,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 09:26:00,-0.7826081568524138,0.7,6.0,5.1,126.0,18.4,0.2,11.8,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 08:56:00,-0.6946583704589974,0.8,6.0,5.1,124.0,18.4,0.2,10.5,0.7,5.9,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 08:26:00,-0.5948227867513411,0.8,6.0,5.1,121.0,18.4,0.2,11.1,0.7,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 07:56:00,-0.48480962024633695,0.8,6.0,5.1,118.0,18.4,0.2,11.1,0.8,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 07:26:00,-0.3665012267242969,0.8,6.0,5.1,119.0,18.4,0.2,11.1,0.7,5.9,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-08 06:56:00,-0.2419218955996675,0.8,6.0,5.0,112.0,18.4,0.2,11.8,0.7,6.2,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 06:26:00,-0.11320321376790664,0.8,7.0,5.2,117.0,18.4,0.2,11.8,0.8,5.9,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 05:56:00,0.01745240643728344,0.8,7.0,4.9,111.0,18.4,0.2,11.8,0.8,6.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-08 05:26:00,0.14780941112961082,0.9,6.0,4.9,125.0,18.4,0.2,11.8,0.8,6.7,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 04:56:00,0.2756373558169992,0.9,5.0,5.0,129.0,18.4,0.2,11.1,0.8,6.7,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 04:26:00,0.39874906892524653,1.0,6.0,5.2,115.0,18.4,0.2,11.8,0.9,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-08 03:56:00,0.5150380749100544,1.0,7.0,5.1,114.0,18.4,0.2,11.1,0.8,5.3,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-08 03:26:00,0.6225146366376196,1.0,6.0,5.2,112.0,18.5,0.2,11.8,0.9,6.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-08 02:56:00,0.7193398003386511,1.0,6.0,5.0,118.0,18.5,0.2,11.8,0.9,6.7,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-08 02:26:00,0.8038568606172174,1.1,6.0,4.9,118.0,18.5,0.2,11.1,1.0,6.2,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 01:56:00,0.8746197071393959,1.0,6.0,4.7,129.0,18.5,0.2,11.8,1.0,6.2,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 01:26:00,0.9304175679820246,1.2,6.0,4.9,126.0,18.5,0.2,11.1,1.1,5.9,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-08 00:56:00,0.9702957262759965,1.1,6.0,4.8,125.0,18.5,0.2,10.5,1.0,5.6,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-08 00:26:00,0.9935718556765875,1.2,6.0,4.9,122.0,18.5,0.2,11.8,1.2,5.6,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 23:56:00,0.9998476951563913,1.1,5.0,4.8,131.0,18.5,0.2,10.5,1.1,5.9,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-07 23:26:00,0.9890158633619167,1.2,6.0,4.9,128.0,18.5,0.2,11.1,1.1,5.9,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-07 22:56:00,0.9612616959383189,1.2,6.0,4.9,132.0,18.6,0.2,10.5,1.1,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 22:26:00,0.9170600743851238,1.1,6.0,4.8,128.0,18.6,0.2,11.1,1.2,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 21:56:00,0.8571673007021121,1.2,6.0,4.8,122.0,18.7,0.2,11.1,1.1,5.6,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
2025-11-07 21:26:00,0.7826081568524138,1.1,5.0,4.8,131.0,18.7,0.2,11.1,1.1,5.9,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 20:56:00,0.6946583704589973,1.1,6.0,4.8,119.0,18.8,0.2,10.5,1.1,5.9,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-07 20:26:00,0.5948227867513406,1.0,5.0,4.6,126.0,18.8,0.2,11.1,1.1,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 19:56:00,0.4848096202463372,1.0,5.0,4.5,117.0,18.8,0.2,10.5,1.1,5.6,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-07 19:26:00,0.3665012267242968,1.0,5.0,4.8,125.0,18.9,0.2,11.1,1.0,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 18:56:00,0.24192189559966737,1.0,5.0,4.6,115.0,18.9,0.2,10.5,0.9,4.8,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897
2025-11-07 18:26:00,0.11320321376790653,1.0,5.0,4.6,112.0,18.8,0.2,10.5,1.0,5.3,0.9238795325112867,-0.3826834323650897,0.7071067811865476,-0.7071067811865475
2025-11-07 17:56:00,-0.01745240643728356,1.0,5.0,4.5,108.0,18.6,0.2,11.8,1.0,5.0,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-07 17:26:00,-0.14780941112961138,1.0,5.0,4.6,97.0,18.5,0.2,11.8,1.0,5.0,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-07 16:56:00,-0.27563735581699894,1.0,5.0,4.4,90.0,18.4,0.2,11.8,0.9,5.0,0.7071067811865476,-0.7071067811865475,0.9238795325112867,-0.3826834323650897
2025-11-07 16:26:00,-0.39874906892524664,1.0,5.0,4.5,93.0,18.4,0.2,10.5,1.0,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 15:56:00,-0.5150380749100545,1.0,5.0,4.5,86.0,18.4,0.2,10.5,0.9,5.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-11-07 15:26:00,-0.6225146366376196,1.1,5.0,4.5,88.0,18.4,0.2,11.1,1.0,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 14:56:00,-0.7193398003386512,1.1,5.0,4.4,86.0,18.4,0.3,10.5,1.0,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 14:26:00,-0.8038568606172177,1.1,6.0,4.3,94.0,18.4,0.3,10.5,1.1,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 13:56:00,-0.8746197071393956,1.3,5.0,4.4,86.0,18.4,0.2,11.8,1.1,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 13:26:00,-0.9304175679820247,1.3,5.0,4.3,81.0,18.4,0.2,11.1,1.1,5.9,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 12:56:00,-0.9702957262759966,1.4,5.0,4.4,86.0,18.4,0.2,10.5,1.2,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 12:26:00,-0.9935718556765876,1.4,5.0,4.4,90.0,18.4,0.2,11.1,1.2,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 11:56:00,-0.9998476951563913,1.4,5.0,4.4,83.0,18.4,0.2,10.5,1.3,5.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2025-11-07 11:26:00,-0.9890158633619168,1.4,6.0,4.5,90.0,18.4,0.2,11.8,1.4,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 10:56:00,-0.9612616959383187,1.4,5.0,4.4,88.0,18.4,0.3,11.8,1.3,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 10:26:00,-0.9170600743851243,1.4,6.0,4.4,88.0,18.4,0.2,11.8,1.4,5.6,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 09:56:00,-0.8571673007021121,1.3,5.0,4.2,86.0,18.4,0.2,11.8,1.4,5.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 09:26:00,-0.7826081568524138,1.4,5.0,4.3,81.0,18.4,0.2,11.1,1.4,5.6,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 08:56:00,-0.6946583704589974,1.4,5.0,4.3,86.0,18.4,0.2,10.5,1.3,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 08:26:00,-0.5948227867513411,1.3,5.0,4.2,84.0,18.4,0.2,11.1,1.4,4.8,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 07:56:00,-0.48480962024633695,1.2,5.0,4.2,77.0,18.4,0.2,11.8,1.4,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 07:26:00,-0.3665012267242969,1.3,5.0,4.1,83.0,18.4,0.2,10.5,1.3,5.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 06:56:00,-0.2419218955996675,1.1,4.0,4.0,83.0,18.3,0.2,11.8,1.2,4.8,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-07 06:26:00,-0.11320321376790664,1.1,5.0,4.1,84.0,18.4,0.2,10.5,1.2,4.8,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 05:56:00,0.01745240643728344,1.1,5.0,4.0,87.0,18.4,0.2,11.1,1.1,4.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 05:26:00,0.14780941112961082,1.0,5.0,4.0,86.0,18.4,0.2,11.8,1.1,4.5,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 04:56:00,0.2756373558169992,1.0,5.0,4.0,88.0,18.4,0.2,11.8,1.1,4.8,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 04:26:00,0.39874906892524653,0.9,5.0,4.0,81.0,18.4,0.2,11.1,1.0,4.8,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 03:56:00,0.5150380749100544,0.9,5.0,4.1,84.0,18.4,0.2,11.1,1.0,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 03:26:00,0.6225146366376196,0.9,5.0,4.0,88.0,18.5,0.2,11.1,0.9,4.8,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 02:56:00,0.7193398003386511,0.9,5.0,4.0,84.0,18.5,0.2,11.1,0.9,4.8,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 02:26:00,0.8038568606172174,0.9,5.0,4.0,83.0,18.5,0.2,11.1,0.8,5.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 01:56:00,0.8746197071393959,0.9,5.0,4.0,83.0,18.5,0.2,11.1,0.9,5.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 01:26:00,0.9304175679820246,0.9,5.0,4.0,91.0,18.5,0.2,11.1,0.9,4.8,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-07 00:56:00,0.9702957262759965,0.9,5.0,4.0,79.0,18.5,0.2,10.5,0.9,5.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-07 00:26:00,0.9935718556765875,0.9,4.0,3.9,83.0,18.5,0.2,10.5,0.9,5.0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-06 23:56:00,0.9998476951563913,0.9,4.0,3.9,81.0,18.5,0.2,11.1,0.9,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-06 22:56:00,0.9612616959383189,0.9,4.0,3.8,74.0,18.5,0.2,11.1,0.8,4.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-06 22:26:00,0.9170600743851238,0.9,5.0,3.8,91.0,18.6,0.2,10.5,0.9,4.3,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-06 21:56:00,0.8571673007021121,0.9,5.0,3.9,84.0,18.6,0.2,11.1,0.8,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-06 21:26:00,0.7826081568524138,0.8,5.0,3.8,77.0,18.6,0.2,10.5,0.8,4.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 20:56:00,0.6946583704589973,0.9,5.0,3.8,65.0,18.6,0.2,10.5,0.8,5.3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2025-11-06 20:26:00,0.5948227867513406,0.8,5.0,3.7,77.0,18.6,0.1,11.1,0.8,5.0,0.9238795325112867,-0.3826834323650897,1.0,6.123233995736766e-17
2025-11-06 19:56:00,0.4848096202463372,0.8,4.0,3.8,67.0,18.6,0.2,10.5,0.8,4.5,0.7071067811865476,-0.7071067811865475,0.9238795325112867,0.38268343236508984
2025-11-06 19:26:00,0.3665012267242968,0.9,5.0,3.7,60.0,18.6,0.2,11.1,0.8,4.5,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 18:56:00,0.24192189559966737,0.9,4.0,3.7,62.0,18.5,0.2,11.8,0.8,4.8,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 18:26:00,0.11320321376790653,0.9,4.0,3.7,58.0,18.5,0.2,11.1,0.8,4.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 17:56:00,-0.01745240643728356,0.9,4.0,3.6,59.0,18.5,0.1,10.5,0.9,4.5,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 17:26:00,-0.14780941112961138,0.9,4.0,3.4,49.0,18.5,0.2,11.1,0.9,4.2,0.7071067811865476,-0.7071067811865475,0.9238795325112867,0.38268343236508984
2025-11-06 16:56:00,-0.27563735581699894,0.8,4.0,3.3,41.0,18.5,0.2,11.1,0.9,4.2,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 16:26:00,-0.39874906892524664,0.8,3.0,3.2,31.0,18.4,0.1,11.8,0.9,4.3,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984
2025-11-06 15:56:00,-0.5150380749100545,0.7,3.0,3.3,18.0,18.4,0.1,11.8,0.9,3.7,0.7071067811865476,-0.7071067811865475,0.7071067811865475,0.7071067811865476
2025-11-06 15:26:00,-0.6225146366376196,0.7,3.0,3.3,3.0,18.4,0.1,11.1,0.8,3.6,0.9238795325112867,-0.3826834323650897,0.7071067811865475,0.7071067811865476
2025-11-06 14:56:00,-0.7193398003386512,0.7,6.0,3.4,187.0,18.3,0.1,11.1,0.8,3.3,0.7071067811865476,-0.7071067811865475,0.3826834323650898,0.9238795325112867
2025-11-06 14:26:00,-0.8038568606172177,0.7,6.0,3.5,190.0,18.3,0.2,12.5,0.7,2.9,0.7071067811865476,-0.7071067811865475,0.3826834323650898,0.9238795325112867
2025-11-06 13:56:00,-0.8746197071393956,0.7,6.0,3.8,187.0,18.2,0.2,11.8,0.7,2.8,0.7071067811865476,-0.7071067811865475,0.0,1.0
2025-11-06 13:26:00,-0.9304175679820247,0.7,5.0,3.8,188.0,18.2,0.1,11.8,0.6,5.9,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-06 12:56:00,-0.9702957262759966,0.7,6.0,3.8,185.0,18.2,0.2,11.8,0.7,5.6,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-06 12:26:00,-0.9935718556765876,0.7,6.0,3.9,187.0,18.2,0.1,11.8,0.7,5.6,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-06 11:56:00,-0.9998476951563913,0.8,5.0,3.9,184.0,18.2,0.2,11.8,0.7,5.3,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-11-06 11:26:00,-0.9890158633619168,0.8,5.0,3.8,185.0,18.2,0.1,12.5,0.7,5.6,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-11-06 10:56:00,-0.9612616959383187,0.8,6.0,4.0,184.0,18.2,0.1,12.5,0.7,5.6,0.9238795325112867,-0.3826834323650897,1.2246467991473532e-16,-1.0
2025-11-06 10:26:00,-0.9170600743851243,0.8,6.0,3.8,183.0,18.2,0.2,11.8,0.8,5.3,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-11-06 09:56:00,-0.8571673007021121,0.7,5.0,3.6,183.0,18.3,0.2,12.5,0.8,5.3,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2025-11-06 09:26:00,-0.7826081568524138,0.8,4.0,3.6,188.0,18.3,0.2,11.1,0.8,5.6,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
