#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 08 20 13 51 999 99.0 99.0  0.66  9.88  3.93 113 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 20 14 21 999 99.0 99.0  0.73 10.53  3.96 125 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 20 14 51 999 99.0 99.0  0.74  2.94  3.74  67 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 20 15 21 999 99.0 99.0  0.82 10.53  3.90 127 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 20 15 51 999 99.0 99.0  0.87  3.33  3.91  74 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 20 16 21 999 99.0 99.0  0.87  3.57  3.91  75 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 20 16 51 999 99.0 99.0  0.93  3.45  3.86  74 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 20 17 21 999 99.0 99.0  0.98  3.70  3.95  73 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 17 51 999 99.0 99.0  0.98  3.85  3.94  85 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 18 21 999 99.0 99.0  0.98  4.00  3.98  89 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 18 51 999 99.0 99.0  1.02  4.17  4.05  88 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 19 21 999 99.0 99.0  0.95  4.00  4.06  87 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 19 51 999 99.0 99.0  1.01  4.17  4.02  96 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 20 21 999 99.0 99.0  1.02  4.35  4.06  95 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 20 51 999 99.0 99.0  1.06  4.55  4.16  96 9999.0 999.0  26.7 999.0 99.0 99.00
2008 08 20 21 21 999 99.0 99.0  1.11  4.76  4.26 113 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 21 51 999 99.0 99.0  1.19  5.00  4.37 129 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 22 21 999 99.0 99.0  1.21  4.76  4.40 104 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 22 51 999 99.0 99.0  1.27  4.76  4.52 105 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 23 21 999 99.0 99.0  1.36  5.00  4.64 118 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 20 23 51 999 99.0 99.0  1.31  4.76  4.63 118 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 21 00 21 999 99.0 99.0  1.40  5.56  4.90 136 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 21 00 51 999 99.0 99.0  1.41  5.00  4.79 123 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 21 01 21 999 99.0 99.0  1.50  5.56  4.99 136 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 21 01 51 999 99.0 99.0  1.54  9.09  5.16 161 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 21 02 21 999 99.0 99.0  1.56  9.09  5.09 161 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 21 03 21 999 99.0 99.0  1.56  9.09  5.23 157 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 21 03 51 999 99.0 99.0  1.50  9.09  5.05 164 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 21 04 21 999 99.0 99.0  1.53  9.09  5.23 163 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 21 04 51 999 99.0 99.0  1.54  5.56  5.05 127 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 21 05 21 999 99.0 99.0  1.47  5.56  4.92 136 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 21 06 21 999 99.0 99.0  1.52  9.09  4.98 160 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 21 06 51 999 99.0 99.0  1.55  9.09  5.08 156 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 07 21 999 99.0 99.0  1.49  9.09  4.95 158 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 07 51 999 99.0 99.0  1.47  9.88  4.95 157 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 08 21 999 99.0 99.0  1.50  9.09  4.95 158 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 08 51 999 99.0 99.0  1.55  4.76  4.84 105 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 09 21 999 99.0 99.0  1.53  9.09  4.81 154 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 21 09 51 999 99.0 99.0  1.58  5.56  4.71 119 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 10 21 999 99.0 99.0  1.63  9.09  4.89 144 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 10 51 999 99.0 99.0  1.57  5.26  4.70 113 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 11 21 999 99.0 99.0  1.66  5.26  4.89 109 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 11 51 999 99.0 99.0  1.67  5.26  4.91 106 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 12 21 999 99.0 99.0  1.69  5.56  5.00 112 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 12 51 999 99.0 99.0  1.70  5.56  5.00 118 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 13 21 999 99.0 99.0  1.82  5.56  5.06 111 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 13 51 999 99.0 99.0  1.77  5.88  5.01 119 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 14 21 999 99.0 99.0  1.80  5.56  5.09 105 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 14 51 999 99.0 99.0  1.75  5.56  5.11 116 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 15 21 999 99.0 99.0  1.85  5.56  5.31 115 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 15 51 999 99.0 99.0  1.86  5.88  5.35 116 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 16 21 999 99.0 99.0  1.83  5.88  5.39 118 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 16 51 999 99.0 99.0  1.72  6.25  5.16 113 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 17 21 999 99.0 99.0  1.69  6.25  5.25 120 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 17 51 999 99.0 99.0  1.69  6.67  5.16 125 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 18 21 999 99.0 99.0  1.70  6.67  5.16 126 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 18 51 999 99.0 99.0  1.73  7.14  5.43 132 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 19 21 999 99.0 99.0  1.72  6.25  5.16 111 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 19 51 999 99.0 99.0  1.73  6.25  5.26 118 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 20 21 999 99.0 99.0  1.77  5.26  4.97  99 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 20 51 999 99.0 99.0  1.92  5.88  5.27  96 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 21 21 999 99.0 99.0  1.88  6.67  5.29 120 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 21 51 999 99.0 99.0  1.98  6.25  5.23 109 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 22 21 999 99.0 99.0  2.02  6.67  5.42 109 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 22 51 999 99.0 99.0  1.98  5.88  5.10 104 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 21 23 21 999 99.0 99.0  1.94  6.67  5.09 112 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 21 23 51 999 99.0 99.0  2.07  6.67  5.22 115 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 00 21 999 99.0 99.0  2.03  6.67  5.16 112 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 00 51 999 99.0 99.0  1.94  6.67  5.19 111 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 01 21 999 99.0 99.0  2.04  7.14  5.28 122 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 01 51 999 99.0 99.0  2.02  6.25  5.29 101 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 02 21 999 99.0 99.0  1.93  6.25  5.18 108 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 02 51 999 99.0 99.0  1.83  7.14  5.04 125 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 03 21 999 99.0 99.0  1.99  6.67  5.25 118 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 03 51 999 99.0 99.0  1.97  6.67  5.22 118 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 04 21 999 99.0 99.0  1.88  6.67  5.29 115 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 04 51 999 99.0 99.0  1.93  7.14  5.28 127 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 05 21 999 99.0 99.0  1.80  6.67  5.16 115 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 05 51 999 99.0 99.0  1.83  7.14  5.31 118 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 06 21 999 99.0 99.0  1.81  7.69  5.21 129 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 06 51 999 99.0 99.0  1.82  5.56  5.12 105 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 07 21 999 99.0 99.0  1.79  7.14  5.22 123 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 07 51 999 99.0 99.0  1.79  6.67  5.09 120 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 08 21 999 99.0 99.0  1.92  5.88  5.29 108 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 08 51 999 99.0 99.0  1.85  6.67  5.24 112 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 09 21 999 99.0 99.0  2.01  6.25  5.27 106 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 09 51 999 99.0 99.0  1.98  6.67  5.21 112 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 10 21 999 99.0 99.0  1.81  7.14  5.16 108 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 10 51 999 99.0 99.0  1.96  6.25  5.26 106 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 11 21 999 99.0 99.0  2.03  6.67  5.24 109 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 11 51 999 99.0 99.0  1.91  6.67  5.21 119 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 12 21 999 99.0 99.0  1.82  6.25  5.04 118 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 12 51 999 99.0 99.0  1.94  6.67  5.21 111 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 13 21 999 99.0 99.0  1.88  6.67  5.18 119 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 13 51 999 99.0 99.0  1.92  6.67  5.20 122 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 14 21 999 99.0 99.0  1.85  6.67  5.04 122 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 14 51 999 99.0 99.0  1.87  7.14  5.13 113 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 15 21 999 99.0 99.0  2.01  7.14  5.44 116 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 15 51 999 99.0 99.0  1.82  6.25  5.19 119 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 16 21 999 99.0 99.0  1.89  7.14  5.22 118 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 16 51 999 99.0 99.0  1.91  7.14  5.27 116 9999.0 999.0  25.9 999.0 99.0 99.00
2008 08 22 17 21 999 99.0 99.0  1.86  7.14  5.35 111 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 17 51 999 99.0 99.0  1.84  6.67  5.35 122 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 18 21 999 99.0 99.0  1.85  6.67  5.54 119 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 22 18 51 999 99.0 99.0  1.79  7.14  5.37 125 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 19 21 999 99.0 99.0  1.69  7.69  5.35 127 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 19 51 999 99.0 99.0  1.71  7.14  5.15 118 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 20 21 999 99.0 99.0  1.89  7.14  5.18 120 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 20 51 999 99.0 99.0  1.88  7.14  5.05 113 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 21 21 999 99.0 99.0  1.91  7.14  5.33 118 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 21 51 999 99.0 99.0  1.76  7.69  5.19 125 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 22 21 999 99.0 99.0  1.82  7.14  5.08 115 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 22 51 999 99.0 99.0  1.79  7.69  5.05 120 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 23 21 999 99.0 99.0  1.79  6.67  5.23 111 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 22 23 51 999 99.0 99.0  1.71  7.14  5.21 120 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 00 21 999 99.0 99.0  1.70  7.69  5.18 125 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 00 51 999 99.0 99.0  1.78  6.67  5.15 116 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 01 21 999 99.0 99.0  1.71  6.67  5.01 113 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 01 51 999 99.0 99.0  1.76  7.14  5.03 122 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 02 21 999 99.0 99.0  1.68  7.14  4.92 125 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 02 51 999 99.0 99.0  1.82  7.14  5.12 133 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 03 21 999 99.0 99.0  1.72  6.67  4.99 119 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 03 51 999 99.0 99.0  1.70  6.25  5.01 120 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 04 21 999 99.0 99.0  1.62  7.14  5.07 113 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 04 51 999 99.0 99.0  1.58  7.14  5.04 123 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 05 51 999 99.0 99.0  1.40  5.56  4.69 118 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 06 21 999 99.0 99.0  1.41  7.14  4.82 115 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 06 51 999 99.0 99.0  1.49  7.69  5.10 140 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 07 21 999 99.0 99.0  1.44  7.14  4.82 120 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 07 51 999 99.0 99.0  1.47  6.67  4.87 119 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 08 21 999 99.0 99.0  1.40  7.14  4.67 123 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 08 51 999 99.0 99.0  1.44  6.67  4.74 120 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 09 21 999 99.0 99.0  1.45  6.67  4.76 115 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 09 51 999 99.0 99.0  1.45  6.25  4.72 119 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 10 21 999 99.0 99.0  1.45  6.67  4.67 122 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 10 51 999 99.0 99.0  1.43  6.25  4.73 113 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 11 21 999 99.0 99.0  1.44  6.25  4.79 108 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 11 51 999 99.0 99.0  1.52  7.69  4.92 126 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 12 21 999 99.0 99.0  1.53  7.69  4.98 133 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 12 51 999 99.0 99.0  1.49  6.25  4.81 113 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 13 21 999 99.0 99.0  1.55  7.69  4.90 125 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 13 51 999 99.0 99.0  1.45  7.14  4.89 113 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 14 21 999 99.0 99.0  1.54  7.14  4.98 123 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 14 51 999 99.0 99.0  1.51  6.67  4.97 108 9999.0 999.0  26.0 999.0 99.0 99.00
2008 08 23 15 21 999 99.0 99.0  1.54  7.14  5.01 115 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 15 51 999 99.0 99.0  1.40  7.14  5.04 119 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 16 21 999 99.0 99.0  1.46  6.67  5.03 111 9999.0 999.0  26.1 999.0 99.0 99.00
2008 08 23 16 51 999 99.0 99.0  1.39  7.69  4.92 120 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 23 17 21 999 99.0 99.0  1.47  7.69  5.14 113 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 23 17 51 999 99.0 99.0  1.35  7.69  5.01 115 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 23 18 21 999 99.0 99.0  1.43  7.14  5.09 115 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 23 18 51 999 99.0 99.0  1.47  7.69  5.01 119 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 19 21 999 99.0 99.0  1.38  7.69  4.92 118 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 19 51 999 99.0 99.0  1.34  7.69  4.80 116 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 20 21 999 99.0 99.0  1.34  7.14  4.88 122 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 20 51 999 99.0 99.0  1.27  7.69  4.93 129 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 21 21 999 99.0 99.0  1.30  7.69  4.82 118 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 21 51 999 99.0 99.0  1.29  7.14  4.85 115 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 22 21 999 99.0 99.0  1.24  7.69  4.86 120 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 22 51 999 99.0 99.0  1.27  7.14  4.94 126 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 23 21 999 99.0 99.0  1.15  7.14  4.61 116 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 23 23 51 999 99.0 99.0  1.18  7.69  4.60 122 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 00 21 999 99.0 99.0  1.15  7.14  4.61 115 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 00 51 999 99.0 99.0  1.19  7.69  4.80 113 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 01 21 999 99.0 99.0  1.25  6.67  4.83 122 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 01 51 999 99.0 99.0  1.19  7.14  4.83 118 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 02 21 999 99.0 99.0  1.19  6.67  4.67 119 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 02 51 999 99.0 99.0  1.14  6.67  4.63 102 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 03 21 999 99.0 99.0  1.15  7.69  4.64 102 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 03 51 999 99.0 99.0  1.20  5.26  4.83 115 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 04 21 999 99.0 99.0  1.19  8.33  4.73 101 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 04 51 999 99.0 99.0  1.10  6.67  4.68 109 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 05 21 999 99.0 99.0  1.11  7.69  4.89 113 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 05 51 999 99.0 99.0  1.08  6.25  4.86 125 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 06 21 999 99.0 99.0  1.01  7.69  4.79 105 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 06 51 999 99.0 99.0  1.00  7.14  4.87 104 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 07 21 999 99.0 99.0  0.98  7.14  4.87 109 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 07 51 999 99.0 99.0  0.94  6.25  4.87 139 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 08 21 999 99.0 99.0  0.94  7.69  5.15 101 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 08 51 999 99.0 99.0  0.89  7.69  4.88 108 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 09 21 999 99.0 99.0  0.88  7.69  4.85 102 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 10 21 999 99.0 99.0  0.89  7.69  4.94 104 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 10 51 999 99.0 99.0  0.90  7.14  4.80 101 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 11 21 999 99.0 99.0  0.85  7.69  4.75 105 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 11 51 999 99.0 99.0  0.83  6.67  4.61  99 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 12 21 999 99.0 99.0  0.89  7.69  4.69 102 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 12 51 999 99.0 99.0  0.90  7.14  4.83 106 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 13 21 999 99.0 99.0  0.87  7.14  4.69 102 9999.0 999.0  26.2 999.0 99.0 99.00
2008 08 24 13 51 999 99.0 99.0  0.88  7.69  4.84 105 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 14 21 999 99.0 99.0  0.88  6.25  4.81 109 9999.0 999.0  26.3 999.0 99.0 99.00
2008 08 24 14 51 999 99.0 99.0  0.89  7.14  4.92 102 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 24 15 21 999 99.0 99.0  0.88  6.67  5.01 108 9999.0 999.0  26.4 999.0 99.0 99.00
2008 08 24 15 51 999 99.0 99.0  0.89  6.67  4.97 105 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 24 16 21 999 99.0 99.0  0.89  6.25  5.01 116 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 24 16 51 999 99.0 99.0  0.89  5.56  5.08 120 9999.0 999.0  26.7 999.0 99.0 99.00
2008 08 24 17 21 999 99.0 99.0  0.90  6.25  5.08 115 9999.0 999.0  26.8 999.0 99.0 99.00
2008 08 24 18 21 999 99.0 99.0  0.83  7.69  5.16 106 9999.0 999.0  26.8 999.0 99.0 99.00
2008 08 24 18 51 999 99.0 99.0  0.85 12.50  5.28 116 9999.0 999.0  26.8 999.0 99.0 99.00
2008 08 24 19 21 999 99.0 99.0  0.82 13.33  5.14 111 9999.0 999.0  26.9 999.0 99.0 99.00
2008 08 24 19 51 999 99.0 99.0  0.86 12.50  5.33 116 9999.0 999.0  27.0 999.0 99.0 99.00
2008 08 24 20 21 999 99.0 99.0  0.78 12.50  5.49 108 9999.0 999.0  27.0 999.0 99.0 99.00
2008 08 24 20 51 999 99.0 99.0  0.80 12.50  5.46 108 9999.0 999.0  27.0 999.0 99.0 99.00
2008 08 24 21 21 999 99.0 99.0  0.78  7.69  5.45 106 9999.0 999.0  27.0 999.0 99.0 99.00
2008 08 24 21 51 999 99.0 99.0  0.79  7.69  5.48  99 9999.0 999.0  26.9 999.0 99.0 99.00
2008 08 24 22 21 999 99.0 99.0  0.77 12.50  5.55 111 9999.0 999.0  26.8 999.0 99.0 99.00
2008 08 24 22 51 999 99.0 99.0  0.75  7.69  5.35 106 9999.0 999.0  26.8 999.0 99.0 99.00
2008 08 24 23 21 999 99.0 99.0  0.79 12.50  5.81 116 9999.0 999.0  26.7 999.0 99.0 99.00
2008 08 24 23 51 999 99.0 99.0  0.75 12.50  5.33 115 9999.0 999.0  26.7 999.0 99.0 99.00
2008 08 25 00 21 999 99.0 99.0  0.70  7.14  5.10 104 9999.0 999.0  26.7 999.0 99.0 99.00
2008 08 25 00 51 999 99.0 99.0  0.76 11.76  5.41 120 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 01 21 999 99.0 99.0  0.76  6.67  5.24  99 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 01 51 999 99.0 99.0  0.76 12.50  5.26 111 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 02 21 999 99.0 99.0  0.74 11.76  5.21 125 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 02 51 999 99.0 99.0  0.75  7.69  5.30 101 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 03 21 999 99.0 99.0  0.77 11.76  5.44 134 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 03 51 999 99.0 99.0  0.76 12.50  5.43 123 9999.0 999.0  26.6 999.0 99.0 99.00
2008 08 25 04 51 999 99.0 99.0  0.77 12.50  5.31 125 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 05 21 999 99.0 99.0  0.75 12.50  5.31 115 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 05 51 999 99.0 99.0  0.76 12.50  5.53 113 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 06 21 999 99.0 99.0  0.75 12.50  5.23 127 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 06 51 999 99.0 99.0  0.75 11.76  5.58 126 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 07 51 999 99.0 99.0  0.72 12.50  5.51 113 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 08 21 999 99.0 99.0  0.73 12.50  5.47 123 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 08 51 999 99.0 99.0  0.71 12.50  5.54 123 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 09 21 999 99.0 99.0  0.69 11.76  5.68 115 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 09 51 999 99.0 99.0  0.73 11.76  5.81 118 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 10 21 999 99.0 99.0  0.66 11.76  5.58 113 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 10 51 999 99.0 99.0  0.66 12.50  5.81 116 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 11 21 999 99.0 99.0  0.68  7.14  5.91 102 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 11 51 999 99.0 99.0  0.66 12.50  6.12 108 9999.0 999.0  26.5 999.0 99.0 99.00
2008 08 25 12 21 999 99.0 99.0  0.66  7.69  6.00 113 9999.0 999.0  26.5 999.0 99.0 99.00
