#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP,SwH,SwP,WWH,WWP,SwD,WWD
2025,11,8,17,56,0.7,6,4.7,163,18.7,0.2,11.8,0.7,5.9,ESE,SSE
2025,11,8,17,26,0.7,5,4.6,160,18.7,0.2,11.1,0.7,5.9,SE,SSE
2025,11,8,16,56,0.7,5,4.9,167,18.7,0.2,11.8,0.7,5.6,ESE,SSE
2025,11,8,16,26,0.8,6,4.9,153,18.7,0.2,11.8,0.7,5.3,SE,SSE
2025,11,8,15,56,0.8,6,4.9,159,18.6,0.2,11.1,0.7,5,SE,SSE
2025,11,8,15,26,0.7,6,4.7,146,18.5,0.2,12.5,0.8,5.6,ESE,SSE
2025,11,8,14,56,0.7,6,4.6,136,18.5,0.2,11.1,0.7,5.6,ESE,SSE
2025,11,8,14,26,0.7,6,4.7,132,18.4,0.2,11.1,0.7,5.9,ESE,SE
2025,11,8,13,56,0.7,6,4.6,132,18.4,0.2,11.1,0.7,5.9,ESE,SE
2025,11,8,13,26,0.7,5,4.4,133,18.4,0.2,11.1,0.7,5.6,ESE,SE
2025,11,8,12,56,0.7,5,4.5,125,18.4,0.2,11.8,0.7,5.9,SE,SE
2025,11,8,12,26,0.8,6,4.6,129,18.4,0.2,11.8,0.7,5.3,ESE,SE
2025,11,8,11,56,0.7,5,4.4,129,18.4,0.2,10.5,0.7,5.3,ESE,SE
2025,11,8,11,26,0.8,6,4.6,121,18.4,0.2,10.5,0.8,5.6,SE,SE
2025,11,8,10,56,0.8,6,4.8,124,18.4,0.1,10.5,0.7,5.3,SE,SE
2025,11,8,10,26,0.7,6,4.9,131,18.4,0.2,11.1,0.8,5.9,SE,ESE
2025,11,8,9,56,0.7,6,5,122,18.4,0.2,11.1,0.8,5.9,ESE,SE
2025,11,8,9,26,0.7,6,5.1,126,18.4,0.2,11.8,0.7,5.6,ESE,SE
2025,11,8,8,56,0.8,6,5.1,124,18.4,0.2,10.5,0.7,5.9,SE,ESE
2025,11,8,8,26,0.8,6,5.1,121,18.4,0.2,11.1,0.7,5.6,ESE,SE
2025,11,8,7,56,0.8,6,5.1,118,18.4,0.2,11.1,0.8,5.9,ESE,SE
2025,11,8,7,26,0.8,6,5.1,119,18.4,0.2,11.1,0.7,5.9,ESE,ESE
2025,11,8,6,56,0.8,6,5,112,18.4,0.2,11.8,0.7,6.2,SE,ESE
2025,11,8,6,26,0.8,7,5.2,117,18.4,0.2,11.8,0.8,5.9,SE,ESE
2025,11,8,5,56,0.8,7,4.9,111,18.4,0.2,11.8,0.8,6.2,ESE,ESE
2025,11,8,5,26,0.9,6,4.9,125,18.4,0.2,11.8,0.8,6.7,SE,ESE
2025,11,8,4,56,0.9,5,5,129,18.4,0.2,11.1,0.8,6.7,SE,ESE
2025,11,8,4,26,1,6,5.2,115,18.4,0.2,11.8,0.9,5.9,ESE,SE
2025,11,8,3,56,1,7,5.1,114,18.4,0.2,11.1,0.8,5.3,SE,SE
2025,11,8,3,26,1,6,5.2,112,18.5,0.2,11.8,0.9,6.2,ESE,ESE
2025,11,8,2,56,1,6,5,118,18.5,0.2,11.8,0.9,6.7,ESE,ESE
2025,11,8,2,26,1.1,6,4.9,118,18.5,0.2,11.1,1,6.2,SE,ESE
2025,11,8,1,56,1,6,4.7,129,18.5,0.2,11.8,1,6.2,SE,ESE
2025,11,8,1,26,1.2,6,4.9,126,18.5,0.2,11.1,1.1,5.9,SE,ESE
2025,11,8,0,56,1.1,6,4.8,125,18.5,0.2,10.5,1,5.6,SE,SE
2025,11,8,0,26,1.2,6,4.9,122,18.5,0.2,11.8,1.2,5.6,ESE,SE
2025,11,7,23,56,1.1,5,4.8,131,18.5,0.2,10.5,1.1,5.9,SE,SE
2025,11,7,23,26,1.2,6,4.9,128,18.5,0.2,11.1,1.1,5.9,ESE,ESE
2025,11,7,22,56,1.2,6,4.9,132,18.6,0.2,10.5,1.1,5.3,ESE,SE
2025,11,7,22,26,1.1,6,4.8,128,18.6,0.2,11.1,1.2,5.9,ESE,SE
2025,11,7,21,56,1.2,6,4.8,122,18.7,0.2,11.1,1.1,5.6,SE,SE
2025,11,7,21,26,1.1,5,4.8,131,18.7,0.2,11.1,1.1,5.9,ESE,SE
2025,11,7,20,56,1.1,6,4.8,119,18.8,0.2,10.5,1.1,5.9,SE,ESE
2025,11,7,20,26,1,5,4.6,126,18.8,0.2,11.1,1.1,5.3,ESE,SE
2025,11,7,19,56,1,5,4.5,117,18.8,0.2,10.5,1.1,5.6,ESE,ESE
2025,11,7,19,26,1,5,4.8,125,18.9,0.2,11.1,1,5.3,ESE,SE
2025,11,7,18,56,1,5,4.6,115,18.9,0.2,10.5,0.9,4.8,ESE,ESE
2025,11,7,18,26,1,5,4.6,112,18.8,0.2,10.5,1,5.3,ESE,SE
2025,11,7,17,56,1,5,4.5,108,18.6,0.2,11.8,1,5,SE,ESE
2025,11,7,17,26,1,5,4.6,97,18.5,0.2,11.8,1,5,SE,ESE
2025,11,7,16,56,1,5,4.4,90,18.4,0.2,11.8,0.9,5,SE,ESE
2025,11,7,16,26,1,5,4.5,93,18.4,0.2,10.5,1,5.3,ESE,E
2025,11,7,15,56,1,5,4.5,86,18.4,0.2,10.5,0.9,5,E,E
2025,11,7,15,26,1.1,5,4.5,88,18.4,0.2,11.1,1,5,ESE,E
2025,11,7,14,56,1.1,5,4.4,86,18.4,0.3,10.5,1,5,ESE,E
2025,11,7,14,26,1.1,6,4.3,94,18.4,0.3,10.5,1.1,5.3,ESE,E
2025,11,7,13,56,1.3,5,4.4,86,18.4,0.2,11.8,1.1,5,ESE,E
2025,11,7,13,26,1.3,5,4.3,81,18.4,0.2,11.1,1.1,5.9,ESE,E
2025,11,7,12,56,1.4,5,4.4,86,18.4,0.2,10.5,1.2,5.3,ESE,E
2025,11,7,12,26,1.4,5,4.4,90,18.4,0.2,11.1,1.2,5.3,ESE,E
2025,11,7,11,56,1.4,5,4.4,83,18.4,0.2,10.5,1.3,5,E,E
2025,11,7,11,26,1.4,6,4.5,90,18.4,0.2,11.8,1.4,5.3,ESE,E
2025,11,7,10,56,1.4,5,4.4,88,18.4,0.3,11.8,1.3,5,ESE,E
2025,11,7,10,26,1.4,6,4.4,88,18.4,0.2,11.8,1.4,5.6,ESE,E
2025,11,7,9,56,1.3,5,4.2,86,18.4,0.2,11.8,1.4,5.3,ESE,E
2025,11,7,9,26,1.4,5,4.3,81,18.4,0.2,11.1,1.4,5.6,SE,E
2025,11,7,8,56,1.4,5,4.3,86,18.4,0.2,10.5,1.3,5,ESE,E
2025,11,7,8,26,1.3,5,4.2,84,18.4,0.2,11.1,1.4,4.8,ESE,E
2025,11,7,7,56,1.2,5,4.2,77,18.4,0.2,11.8,1.4,5,ESE,E
2025,11,7,7,26,1.3,5,4.1,83,18.4,0.2,10.5,1.3,5,SE,E
2025,11,7,6,56,1.1,4,4,83,18.3,0.2,11.8,1.2,4.8,ESE,ENE
2025,11,7,6,26,1.1,5,4.1,84,18.4,0.2,10.5,1.2,4.8,ESE,E
2025,11,7,5,56,1.1,5,4,87,18.4,0.2,11.1,1.1,4.3,ESE,E
2025,11,7,5,26,1,5,4,86,18.4,0.2,11.8,1.1,4.5,ESE,E
2025,11,7,4,56,1,5,4,88,18.4,0.2,11.8,1.1,4.8,SE,E
2025,11,7,4,26,0.9,5,4,81,18.4,0.2,11.1,1,4.8,ESE,E
2025,11,7,3,56,0.9,5,4.1,84,18.4,0.2,11.1,1,5,ESE,E
2025,11,7,3,26,0.9,5,4,88,18.5,0.2,11.1,0.9,4.8,ESE,E
2025,11,7,2,56,0.9,5,4,84,18.5,0.2,11.1,0.9,4.8,SE,E
2025,11,7,2,26,0.9,5,4,83,18.5,0.2,11.1,0.8,5,SE,E
2025,11,7,1,56,0.9,5,4,83,18.5,0.2,11.1,0.9,5,SE,E
2025,11,7,1,26,0.9,5,4,91,18.5,0.2,11.1,0.9,4.8,ESE,E
2025,11,7,0,56,0.9,5,4,79,18.5,0.2,10.5,0.9,5,SE,E
2025,11,7,0,26,0.9,4,3.9,83,18.5,0.2,10.5,0.9,5,SE,E
2025,11,6,23,56,0.9,4,3.9,81,18.5,0.2,11.1,0.9,5,ESE,E
2025,11,6,22,56,0.9,4,3.8,74,18.5,0.2,11.1,0.8,4.3,ESE,E
2025,11,6,22,26,0.9,5,3.8,91,18.6,0.2,10.5,0.9,4.3,ESE,E
2025,11,6,21,56,0.9,5,3.9,84,18.6,0.2,11.1,0.8,5,ESE,E
2025,11,6,21,26,0.8,5,3.8,77,18.6,0.2,10.5,0.8,4.3,ESE,ENE
2025,11,6,20,56,0.9,5,3.8,65,18.6,0.2,10.5,0.8,5.3,SE,E
2025,11,6,20,26,0.8,5,3.7,77,18.6,0.1,11.1,0.8,5,ESE,E
2025,11,6,19,56,0.8,4,3.8,67,18.6,0.2,10.5,0.8,4.5,SE,ENE
2025,11,6,19,26,0.9,5,3.7,60,18.6,0.2,11.1,0.8,4.5,ESE,ENE
2025,11,6,18,56,0.9,4,3.7,62,18.5,0.2,11.8,0.8,4.8,ESE,ENE
2025,11,6,18,26,0.9,4,3.7,58,18.5,0.2,11.1,0.8,4.2,ESE,ENE
2025,11,6,17,56,0.9,4,3.6,59,18.5,0.1,10.5,0.9,4.5,ESE,ENE
2025,11,6,17,26,0.9,4,3.4,49,18.5,0.2,11.1,0.9,4.2,SE,ENE
2025,11,6,16,56,0.8,4,3.3,41,18.5,0.2,11.1,0.9,4.2,ESE,ENE
2025,11,6,16,26,0.8,3,3.2,31,18.4,0.1,11.8,0.9,4.3,ESE,ENE
2025,11,6,15,56,0.7,3,3.3,18,18.4,0.1,11.8,0.9,3.7,SE,NE
2025,11,6,15,26,0.7,3,3.3,3,18.4,0.1,11.1,0.8,3.6,ESE,NE
2025,11,6,14,56,0.7,6,3.4,187,18.3,0.1,11.1,0.8,3.3,SE,NNE
2025,11,6,14,26,0.7,6,3.5,190,18.3,0.2,12.5,0.7,2.9,SE,NNE
2025,11,6,13,56,0.7,6,3.8,187,18.2,0.2,11.8,0.7,2.8,SE,N
2025,11,6,13,26,0.7,5,3.8,188,18.2,0.1,11.8,0.6,5.9,ESE,S
2025,11,6,12,56,0.7,6,3.8,185,18.2,0.2,11.8,0.7,5.6,ESE,S
2025,11,6,12,26,0.7,6,3.9,187,18.2,0.1,11.8,0.7,5.6,ESE,S
2025,11,6,11,56,0.8,5,3.9,184,18.2,0.2,11.8,0.7,5.3,SE,S
2025,11,6,11,26,0.8,5,3.8,185,18.2,0.1,12.5,0.7,5.6,SE,S
2025,11,6,10,56,0.8,6,4,184,18.2,0.1,12.5,0.7,5.6,ESE,S
2025,11,6,10,26,0.8,6,3.8,183,18.2,0.2,11.8,0.8,5.3,SE,S
2025,11,6,9,56,0.7,5,3.6,183,18.3,0.2,12.5,0.8,5.3,SE,S
2025,11,6,9,26,0.8,4,3.6,188,18.3,0.2,11.1,0.8,5.6,SE,S
2025,11,6,8,56,0.8,5,3.6,187,18.4,0.1,12.5,0.8,5.6,SSE,S
2025,11,6,8,26,0.8,5,3.7,181,18.4,0.1,11.8,0.7,5.3,SE,S
2025,11,6,7,56,0.8,4,3.6,195,18.4,0.1,11.8,0.7,3.7,ESE,S
2025,11,6,7,26,0.8,4,3.6,193,18.4,0.1,11.1,0.7,4.8,SE,S
2025,11,6,6,56,0.8,5,3.7,193,18.4,0.1,11.8,0.8,5.3,SE,S
2025,11,6,6,26,0.8,5,3.6,191,18.5,0.2,11.1,0.8,3.6,ESE,SSW
2025,11,6,5,56,0.8,4,3.6,190,18.5,0.2,10.5,0.8,3.6,ESE,SSW
2025,11,6,5,26,0.9,5,3.6,194,18.6,0.2,11.1,0.8,5,ESE,SSW
2025,11,6,4,56,0.9,4,3.6,195,18.7,0.2,11.8,0.8,4.5,SSE,S
2025,11,6,4,26,0.9,4,3.7,193,18.8,0.2,11.8,0.8,4.3,SE,S
2025,11,6,3,56,1,5,3.7,195,18.8,0.2,12.5,0.9,4.5,SE,SSW
2025,11,6,3,26,1,4,3.6,191,18.8,0.2,10.5,0.9,4.3,SE,SSW
2025,11,6,2,56,1,4,3.6,188,18.8,0.2,12.5,0.9,4.3,SE,SSW
2025,11,6,2,26,0.9,4,3.5,193,18.8,0.2,11.8,1,4.5,SE,SSW
2025,11,6,1,56,0.8,4,3.4,200,18.8,0.2,11.8,1,4.3,SE,S
2025,11,6,1,26,0.8,3,3.3,201,18.8,0.2,11.1,1,4.2,ESE,S
2025,11,6,0,56,0.8,3,3.3,211,18.8,0.2,12.5,0.9,4,ESE,SSW
2025,11,6,0,26,0.8,3,3.3,207,18.8,0.2,12.5,0.8,3.9,SE,SSW
2025,11,5,23,56,0.7,3,3.4,205,18.8,0.2,11.8,0.8,3.5,ESE,SSW
2025,11,5,23,26,0.7,3,3.4,208,18.8,0.2,11.1,0.7,3.2,SE,SSW
2025,11,5,22,56,0.8,3,3.4,208,18.8,0.2,16.7,0.8,3.3,E,SSW
2025,11,5,22,26,0.8,3,3.4,212,18.8,0.2,11.1,0.7,3.2,ESE,SSW
2025,11,5,21,56,0.7,3,3.6,207,18.8,0.2,12.5,0.7,3.2,SE,SSW
2025,11,5,21,26,0.8,3,3.5,211,18.8,0.2,10.5,0.7,3.2,ESE,SSW
2025,11,5,20,56,0.7,3,3.5,214,18.8,0.2,10.5,0.7,3.3,ESE,SSW
2025,11,5,20,26,0.7,3,3.4,214,18.8,0.2,10.5,0.7,3,ESE,SSW
2025,11,5,19,56,0.7,3,3.3,212,18.8,0.2,16.7,0.8,3.1,SSE,SSW
2025,11,5,19,26,0.6,8,3.5,129,18.8,0.1,12.5,0.7,3,E,SW
2025,11,5,18,56,0.6,8,3.6,119,18.8,0.1,11.1,0.7,2.9,ESE,SW
2025,11,5,18,26,0.6,8,4,126,18.8,0.2,11.1,0.7,2.9,ESE,SSW
2025,11,5,17,56,0.5,8,4.3,122,18.8,0.1,11.1,0.6,7.7,ESE,SE
2025,11,5,17,26,0.5,8,4.7,121,18.8,0.2,10.5,0.6,8.3,ESE,ESE
2025,11,5,16,56,0.5,8,5.1,122,18.8,0.2,11.1,0.5,7.7,ESE,SE
2025,11,5,16,26,0.5,8,6,119,18.8,0.2,10.5,0.5,7.7,ESE,ESE
2025,11,5,15,56,0.4,8,6.1,132,18.7,0.2,10.5,0.5,8.3,SE,ESE
2025,11,5,15,26,0.4,9,6.1,115,18.7,0.1,11.1,0.4,8.3,ESE,ESE
2025,11,5,14,56,0.5,8,6.1,124,18.7,0.2,11.1,0.4,7.7,SE,ESE
2025,11,5,14,26,0.5,8,6,125,18.7,0.2,10.5,0.4,8.3,ESE,SE
2025,11,5,13,56,0.5,8,6.1,119,18.7,0.2,11.1,0.4,9.1,SE,ESE
2025,11,5,13,26,0.5,10,6,107,18.7,0.1,10.5,0.5,8.3,ESE,SE
2025,11,5,12,56,0.5,9,5.9,108,18.7,0.1,10.5,0.5,8.3,ESE,SE
2025,11,5,12,26,0.5,8,6.2,114,18.7,0.1,10.5,0.5,8.3,ESE,ESE
2025,11,5,11,56,0.5,10,5.8,104,18.7,0.2,10.5,0.4,9.9,SE,ESE
2025,11,5,11,26,0.5,8,6.1,115,18.8,0.2,10.5,0.5,9.1,ESE,ESE
2025,11,5,10,56,0.5,10,6.2,103,18.8,0.2,11.1,0.5,8.3,ESE,ESE
2025,11,5,10,26,0.5,8,6.2,103,18.8,0.1,11.1,0.5,9.9,ESE,ESE
2025,11,5,9,56,0.5,8,6.3,104,18.9,0.1,11.8,0.5,8.3,ESE,ESE
2025,11,5,9,26,0.5,10,6.1,112,18.9,0.2,11.1,0.5,9.9,ESE,ESE
2025,11,5,8,56,0.5,8,5.9,103,18.9,0.1,11.1,0.5,7.7,SE,ESE
2025,11,5,8,26,0.5,9,5.8,105,18.8,0.2,10.5,0.5,8.3,ESE,ESE
2025,11,5,7,56,0.5,8,5.7,101,18.8,0.1,10.5,0.5,9.9,ESE,ESE
2025,11,5,7,26,0.5,9,6,103,18.8,0.1,10.5,0.5,7.7,ESE,ESE
2025,11,5,6,56,0.4,9,5.8,107,18.8,0.1,10.5,0.5,9.1,E,ESE
2025,11,5,6,26,0.5,9,6,101,18.8,0.1,10.5,0.4,7.7,ESE,E
2025,11,5,5,56,0.4,10,6.1,108,18.8,0.1,11.1,0.5,9.1,ESE,ESE
2025,11,5,5,26,0.5,9,5.5,104,18.8,0.1,10.5,0.4,9.1,ESE,ESE
2025,11,5,4,56,0.5,9,5.7,94,18.8,0.1,10.5,0.5,9.1,E,E
2025,11,5,4,26,0.5,10,5.6,95,18.8,0.2,11.1,0.4,9.9,ESE,ESE
2025,11,5,3,56,0.4,9,5.7,105,18.8,0.1,10.5,0.4,9.1,ESE,ESE
2025,11,5,3,26,0.5,9,5.4,98,18.8,0.2,10.5,0.4,9.1,ESE,E
2025,11,5,2,56,0.5,10,5.6,103,18.9,0.1,10.5,0.4,9.9,E,E
2025,11,5,2,26,0.5,10,5.6,97,18.9,0.2,10.5,0.4,9.1,E,ESE
2025,11,5,1,56,0.5,9,5.8,100,18.9,0.1,10.5,0.4,9.1,ESE,E
2025,11,5,1,26,0.5,11,5.5,95,18.9,0.2,10.5,0.5,9.9,E,ESE
2025,11,5,0,56,0.5,11,5.3,88,19,0.2,10.5,0.5,9.9,E,E
2025,11,5,0,26,0.6,11,5.5,95,19,0.2,10.5,0.5,9.1,E,E
2025,11,4,23,56,0.5,10,5.2,93,19,0.2,10.5,0.5,9.9,E,E
2025,11,4,23,26,0.6,9,5.1,97,19,0.2,10.5,0.5,9.9,E,E
2025,11,4,22,56,0.5,9,5,98,19,0.2,10.5,0.5,9.1,E,E
2025,11,4,22,26,0.6,10,5,95,19,0.2,10.5,0.5,9.9,E,E
2025,11,4,21,56,0.6,11,5,105,19.1,0.2,10.5,0.6,9.1,E,E
2025,11,4,21,26,0.5,7,4.5,98,19.1,0.2,10.5,0.5,9.1,E,E
2025,11,4,20,56,0.6,9,4.6,101,19.1,0.2,11.1,0.5,9.9,E,E
2025,11,4,20,26,0.6,10,4.6,101,19.1,0.2,10.5,0.5,9.1,ESE,E
2025,11,4,19,56,0.5,8,4.2,100,19.1,0.1,11.1,0.5,7.1,E,E
2025,11,4,19,26,0.5,8,4.2,94,19.1,0.1,11.1,0.5,9.1,E,E
2025,11,4,18,56,0.6,9,4.2,88,19.1,0.2,11.1,0.5,9.9,E,E
2025,11,4,18,26,0.6,9,4,98,19,0.2,10.5,0.5,8.3,ESE,E
2025,11,4,17,56,0.6,9,3.8,101,19,0.1,11.1,0.5,8.3,E,E
2025,11,4,17,26,0.6,3,3.5,42,19,0.2,10.5,0.5,9.1,E,E
2025,11,4,16,56,0.6,3,3.3,38,19,0.1,10.5,0.5,9.1,E,E
2025,11,4,16,26,0.6,4,3.5,39,18.9,0.2,11.8,0.6,9.1,ESE,E
2025,11,4,15,56,0.7,4,3.4,32,18.9,0.1,12.5,0.6,3.3,ESE,NE
2025,11,4,15,26,0.8,4,3.4,34,18.9,0.1,12.5,0.6,3.5,E,NE
2025,11,4,14,56,0.7,4,3.3,28,18.9,0.1,10.5,0.6,3.7,ESE,NE
2025,11,4,14,26,0.7,3,3.2,14,18.9,0.1,10.5,0.7,3.7,E,NNE
2025,11,4,13,56,0.7,3,3.1,14,18.9,0.1,10.5,0.7,3.7,ESE,NE
2025,11,4,13,26,0.7,10,3.2,90,18.9,0.1,10.5,0.7,3.6,E,NNE
2025,11,4,12,56,0.6,3,3.1,4,19,0.1,10.5,0.7,3.3,E,NNE
2025,11,4,12,26,0.7,3,3.2,356,19,0.2,11.1,0.7,3.3,ESE,NNE
2025,11,4,11,56,0.7,3,3.1,350,19,0.2,10.5,0.7,9.9,E,E
2025,11,4,11,26,0.7,3,3.1,351,19,0.2,10.5,0.6,2.9,E,N
2025,11,4,10,56,0.6,3,3.1,360,19,0.1,10.5,0.6,2.9,E,N
2025,11,4,10,26,0.6,3,3.2,1,19,0.2,10.5,0.7,3,E,N
2025,11,4,9,56,0.6,3,3.2,360,19,0.2,10.5,0.7,2.9,E,N
2025,11,4,9,26,0.6,3,3.2,1,19,0.2,10.5,0.6,2.9,E,N
2025,11,4,8,56,0.6,3,3.1,356,19,0.2,11.1,0.6,2.9,ESE,N
2025,11,4,8,26,0.6,3,3.1,340,19.1,0.2,11.1,0.6,2.9,E,N
2025,11,4,7,56,0.7,3,3.1,333,19,0.2,13.3,0.6,3.1,E,N
2025,11,4,7,26,0.7,3,3.1,322,19.1,0.1,10.5,0.6,3.2,ESE,N
2025,11,4,6,56,0.6,3,3,301,19.1,0.1,12.5,0.6,3,SE,NNW
2025,11,4,6,26,0.6,3,3.2,284,19.1,0.1,10.5,0.7,3,ESE,NNW
2025,11,4,5,56,0.5,3,3,268,19.1,0.1,10.5,0.7,2.9,ESE,NW
2025,11,4,5,26,0.5,3,3.1,259,19.1,0.1,10.5,0.6,2.7,ESE,WNW
2025,11,4,4,56,0.5,7,3.2,101,19.1,0.1,10.5,0.5,2.5,SE,WNW
2025,11,4,4,26,0.5,8,3.4,107,19.1,0.1,13.3,0.5,2.6,SE,W
2025,11,4,3,56,0.5,8,3.4,104,19.1,0.1,10.5,0.5,2.6,SE,W
2025,11,4,3,26,0.5,7,3.3,104,19.1,0.1,12.5,0.5,7.1,ESE,E
2025,11,4,2,56,0.5,8,3.2,107,19.1,0.1,12.5,0.5,7.7,SE,ESE
2025,11,4,2,26,0.5,8,3.4,104,19.1,0.1,10.5,0.5,8.3,ESE,ESE
2025,11,4,1,56,0.5,8,3.8,108,19.2,0.1,10.5,0.5,7.1,ESE,ESE
2025,11,4,1,26,0.5,8,3.9,107,19.2,0.1,13.3,0.5,7.7,ESE,ESE
2025,11,4,0,56,0.5,8,4.5,107,19.2,0.1,10.5,0.5,7.7,SE,ESE
2025,11,4,0,26,0.5,8,4.5,101,19.2,0.1,11.1,0.5,8.3,ESE,ESE
2025,11,3,23,56,0.6,8,4.8,104,19.2,0.1,12.5,0.4,7.7,ESE,ESE
2025,11,3,23,26,0.6,8,4.2,103,19.2,0.1,12.5,0.5,7.7,SE,ESE
2025,11,3,22,56,0.6,8,4.5,100,19.2,0.1,11.1,0.5,7.7,ESE,E
2025,11,3,22,26,0.6,8,4,110,19.2,0.1,11.8,0.6,7.7,ESE,ESE
2025,11,3,21,56,0.7,7,3.9,104,19.2,0.1,10.5,0.5,7.7,SE,ESE
2025,11,3,21,26,0.7,8,4,101,19.3,0.1,10.5,0.6,7.7,ESE,E
2025,11,3,20,56,0.7,8,4.3,98,19.3,0.1,10.5,0.6,8.3,SE,ESE
2025,11,3,20,26,0.8,8,4.3,101,19.3,0.1,10.5,0.7,7.1,ESE,ESE
2025,11,3,19,56,0.9,8,4.1,101,19.3,0.1,10.5,0.7,7.7,E,E
2025,11,3,19,26,0.9,8,4.2,101,19.2,0.1,12.5,0.7,7.7,ESE,E
2025,11,3,18,56,1,8,4.1,100,19.2,0.1,10.5,0.8,7.7,ESE,E
2025,11,3,18,26,0.9,7,3.9,110,19.2,0.1,12.5,0.8,7.7,ESE,E
2025,11,3,17,56,0.9,8,4.3,103,19.2,0.2,13.3,0.9,7.7,ESE,E
2025,11,3,17,26,1,7,4.4,112,19.1,0.1,10.5,1,7.7,ESE,E
2025,11,3,16,56,1,8,4.2,103,19.1,0.1,11.8,0.9,7.1,E,ESE
2025,11,3,16,26,1,7,4.4,110,19.1,0.1,10.5,0.9,7.7,ESE,ESE
2025,11,3,15,56,1,7,4.5,117,19.1,0.1,10.5,1,7.1,ESE,ESE
2025,11,3,15,26,1.1,7,4.6,112,19.1,0.1,13.3,1,7.7,SE,ESE
2025,11,3,14,56,1.1,8,4.6,107,19.1,0.1,12.5,1,6.7,ESE,ESE
2025,11,3,14,26,1.3,8,5,105,19.1,0.1,10.5,1,7.1,ESE,ESE
2025,11,3,13,56,1.2,8,4.7,115,19.1,0.1,10.5,1.1,7.1,ESE,ESE
2025,11,3,13,26,1.1,8,4.8,112,19.2,0.1,10.5,1.1,8.3,E,ESE
2025,11,3,12,56,1.2,7,4.9,112,19.2,0.2,13.3,1.2,8.3,ESE,ESE
2025,11,3,12,26,1.2,8,5.2,110,19.2,0.2,10.5,1.2,7.7,ESE,ESE
2025,11,3,11,56,1.3,8,5.4,108,19.2,0.2,10.5,1.1,7.7,ESE,ESE
2025,11,3,11,26,1.4,8,5.3,107,19.2,0.2,10.5,1.2,7.1,E,ESE
2025,11,3,10,56,1.4,8,5.2,101,19.3,0.2,10.5,1.2,7.7,E,ESE
2025,11,3,10,26,1.5,7,5.3,107,19.3,0.2,11.1,1.3,7.7,E,ESE
2025,11,3,9,56,1.4,8,5.5,103,19.3,0.2,10.5,1.4,7.7,E,ESE
2025,11,3,9,26,1.4,8,5.1,104,19.3,0.1,10.5,1.3,7.7,ESE,E
2025,11,3,8,56,1.6,8,5.2,101,19.3,0.2,10.5,1.4,7.1,E,ESE
2025,11,3,8,26,1.6,7,5.1,103,19.3,0.2,10.5,1.4,7.7,ESE,ESE
2025,11,3,7,56,1.5,6,5.1,103,19.2,0.2,10.5,1.4,7.7,E,ESE
2025,11,3,7,26,1.4,7,4.7,93,19.2,0.2,11.8,1.6,7.7,E,E
2025,11,3,6,56,1.4,6,4.8,87,19.2,0.1,10.5,1.6,7.1,E,ESE
2025,11,3,6,26,1.5,7,5,93,19.2,0.2,10.5,1.5,6.2,SE,ESE
2025,11,3,5,56,1.3,7,4.5,90,19.2,0.2,10.5,1.3,7.1,ESE,E
2025,11,3,5,26,1.3,7,4.5,88,19.2,0.2,11.1,1.4,5.9,SE,E
2025,11,3,4,56,1.3,7,4.5,93,19.2,0.2,10.5,1.4,6.7,E,E
2025,11,3,4,26,1.3,7,4.6,93,19.2,0.2,11.1,1.3,7.1,E,E
2025,11,3,3,56,1.3,6,4.6,97,19.2,0.2,10.5,1.3,6.7,SE,E
2025,11,3,3,26,1.4,7,4.7,94,19.2,0.2,10.5,1.3,6.7,SE,E
2025,11,3,2,56,1.5,7,4.7,94,19.2,0.2,11.1,1.3,6.7,ESE,E
2025,11,3,2,26,1.6,7,4.8,94,19.2,0.2,10.5,1.3,6.2,ESE,E
2025,11,3,1,56,1.6,6,4.7,98,19.3,0.2,11.1,1.4,6.7,SE,E
2025,11,3,1,26,1.5,6,4.6,91,19.3,0.2,10.5,1.5,6.7,SE,E
2025,11,3,0,56,1.4,6,4.4,100,19.3,0.2,11.8,1.6,6.7,ESE,E
2025,11,3,0,26,1.4,6,4.5,91,19.3,0.2,10.5,1.6,6.2,ESE,E
2025,11,2,23,56,1.4,6,4.5,93,19.3,0.2,11.1,1.5,5.9,SE,E
2025,11,2,23,26,1.4,6,4.4,97,19.4,0.2,11.8,1.4,6.2,E,E
2025,11,2,22,56,1.4,6,4.4,95,19.4,0.2,11.8,1.4,5.6,ESE,E
2025,11,2,22,26,1.3,6,4.3,94,19.4,0.2,10.5,1.4,5.9,ESE,E
2025,11,2,21,56,1.3,5,4.3,87,19.4,0.2,10.5,1.4,5.9,ESE,E
2025,11,2,21,26,1.3,5,4.2,77,19.4,0.2,11.1,1.4,5.6,ESE,E
2025,11,2,20,56,1.3,5,4.2,73,19.4,0.2,10.5,1.2,5.6,E,E
2025,11,2,20,26,1.3,5,4.2,74,19.4,0.2,12.5,1.3,5,ESE,E
2025,11,2,19,56,1.1,5,4,77,19.4,0.2,10.5,1.2,4.8,ESE,ENE
2025,11,2,19,26,1.1,4,3.9,67,19.4,0.2,10.5,1.2,4.8,ESE,ENE
2025,11,2,18,56,1,4,3.8,70,19.4,0.2,11.1,1.3,4.8,ESE,ENE
2025,11,2,18,26,0.9,5,3.7,72,19.3,0.2,12.5,1.1,4.5,ESE,ENE
