#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2025 11 14 19 56  0.4  0.1 14.3  0.4  9.1 ESE ESE        N/A  4.4 119
2025 11 14 18 56  0.5  0.1 14.3  0.4  9.1 ESE ESE        N/A  4.0 114
2025 11 14 18 26  0.5  0.1 15.4  0.5  8.3 ESE ESE        N/A  3.8 119
2025 11 14 17 56  0.5  0.1 14.3  0.5  9.1 ESE  SE        N/A  3.9 129
2025 11 14 17 26  0.5  0.1 14.3  0.5  3.9 ESE ENE        N/A  3.6  60
2025 11 14 16 56  0.6  0.1 10.5  0.5  3.7 ESE ENE        N/A  3.5  58
2025 11 14 16 26  0.6  0.1 10.5  0.6  4.0 ESE ENE        N/A  3.5  63
2025 11 14 15 56  0.6  0.1 10.5  0.6  4.0 ESE  NE        N/A  3.4  56
2025 11 14 15 26  0.6  0.1 10.5  0.6  3.9 ESE ENE        N/A  3.4  58
2025 11 14 14 56  0.6  0.1 14.3  0.6  4.2 ESE ENE        N/A  3.4  62
2025 11 14 14 26  0.6  0.1 12.5  0.6  4.0 ESE ENE        N/A  3.4  59
2025 11 14 13 56  0.6  0.1 11.8  0.6  3.5   E  NE        N/A  3.4  49
2025 11 14 13 26  0.6  0.1 11.1  0.6  3.5   E  NE        N/A  3.3  52
2025 11 14 12 56  0.6  0.1 14.3  0.6  3.6 ENE  NE        N/A  3.2  46
2025 11 14 12 26  0.6  0.1 15.4  0.5  3.1 ENE  NE        N/A  3.2  39
2025 11 14 11 56  0.6  0.1 14.3  0.6  3.1  SE  NE        N/A  3.2  35
2025 11 14 11 26  0.6  0.1 13.3  0.6  3.1 ENE NNE        N/A  3.1  27
2025 11 14 10 56  0.5  0.1 10.5  0.5  2.9 ESE NNE        N/A  3.1  15
2025 11 14 10 26  0.5  0.1 13.3  0.5  2.6   E   N        N/A  3.1 358
2025 11 14 09 56  0.4  0.1 15.4  0.4  9.1  SE  SE        N/A  3.1 132
2025 11 14 09 26  0.4  0.1 10.5  0.3  9.1 ESE  SE        N/A  3.8 132
2025 11 14 08 56  0.3  0.1 10.5  0.3  5.0 ESE   S        N/A  4.7 176
2025 11 14 08 26  0.3  0.1 11.1  0.3  5.3  SE   S        N/A  4.8 177
2025 11 14 07 56  0.3  0.1 14.3  0.3  5.0 ESE SSE        N/A  4.8 167
2025 11 14 07 26  0.3  0.1 15.4  0.3  9.1 ESE  SE        N/A  4.7 136
2025 11 14 06 56  0.3  0.1 15.4  0.3  5.6 ESE SSE        N/A  4.6 164
2025 11 14 06 26  0.3  0.1 10.5  0.3  5.3 ESE SSE        N/A  4.5 162
2025 11 14 05 56  0.3  0.1 16.7  0.3  5.9  SE SSE        N/A  4.5 148
2025 11 14 05 26  0.3  0.1 11.8  0.3  5.0 ESE SSE        N/A  4.4 152
2025 11 14 04 56  0.3  0.1 14.3  0.3  5.6 ESE SSE        N/A  4.5 160
2025 11 14 04 26  0.3  0.1 15.4  0.3  5.9 ESE SSE        N/A  4.5 164
2025 11 14 03 56  0.3  0.1 11.1  0.3  5.6  SE   S        N/A  4.2 170
2025 11 14 03 26  0.3  0.1 13.3  0.3  5.6 ESE SSE        N/A  4.5 166
2025 11 14 02 56  0.3  0.1 14.3  0.3  5.9 ESE   S        N/A  4.3 169
2025 11 14 02 26  0.3  0.1 14.3  0.3  5.9 ESE   S        N/A  4.0 171
2025 11 14 01 56  0.4  0.1 15.4  0.3  6.2 ESE SSE        N/A  4.4 166
2025 11 14 01 26  0.3  0.1 15.4  0.3  5.9   E   S        N/A  4.6 173
2025 11 14 00 56  0.4  0.1 15.4  0.4  6.2   E   S        N/A  4.5 169
2025 11 14 00 26  0.4  0.1 11.1  0.4  6.2  SE   S        N/A  4.3 176
2025 11 13 23 56  0.4  0.1 10.5  0.4  5.9 ESE   S        N/A  4.1 173
2025 11 13 23 26  0.4  0.1 16.7  0.4  6.2  SE   S        N/A  4.1 173
2025 11 13 22 56  0.5  0.1 14.3  0.4  5.6   E   S        N/A  3.8 177
2025 11 13 22 26  0.5  0.1 15.4  0.5  5.9 ESE   S        N/A  3.6 181
2025 11 13 21 56  0.5  0.1 16.7  0.5  6.7 ESE   S        N/A  3.3 170
2025 11 13 21 26  0.5  0.1 16.7  0.5  6.2  SE   S        N/A  3.2 184
2025 11 13 20 56  0.5  0.1 16.7  0.5  5.9 SSE   S        N/A  3.3 181
2025 11 13 20 26  0.5  0.1 16.7  0.5  5.9   E   S        N/A  3.2 184
2025 11 13 19 56  0.5  0.1 16.7  0.5  5.6  SE   S        N/A  3.3 178
2025 11 13 19 26  0.5  0.1 16.7  0.5  6.2  SE   S        N/A  3.6 169
2025 11 13 18 56  0.5  0.1 16.7  0.5  6.2 ESE   S        N/A  3.7 169
2025 11 13 18 26  0.5  0.1 16.7  0.5  5.0   E   S        N/A  3.5 177
2025 11 13 17 56  0.6  0.1 16.7  0.6  5.6   E SSE        N/A  3.6 166
2025 11 13 17 26  0.6  0.1 15.4  0.5  6.7 ENE   S        N/A  3.6 169
2025 11 13 16 56  0.5  0.1 15.4  0.5  6.7   E   S        N/A  3.6 170
2025 11 13 16 26  0.5  0.1 15.4  0.5  2.8 ESE   N        N/A  3.5 357
2025 11 13 15 56  0.5  0.1 15.4  0.5  6.2   E   S        N/A  3.4 170
2025 11 13 15 26  0.5  0.1 15.4  0.5  2.9 ESE NNW        N/A  3.3 347
2025 11 13 14 56  0.5  0.1 11.8  0.5  6.7  SE   S        N/A  3.3 174
2025 11 13 14 26  0.5  0.1 15.4  0.5  6.7 ESE   S        N/A  3.3 177
2025 11 13 13 56  0.5  0.1 16.7  0.5  6.2  NE   S        N/A  3.4 173
2025 11 13 13 26  0.6  0.1 13.3  0.6  6.7  SE   S        N/A  3.3 178
2025 11 13 12 56  0.6  0.1 16.7  0.6  7.1   E   S        N/A  3.3 176
2025 11 13 12 26  0.6  0.1 16.7  0.6  2.6   S  NW        N/A  3.3 315
2025 11 13 11 56  0.6  0.1 16.7  0.6  6.7 ESE   S        N/A  3.4 180
2025 11 13 11 26  0.6  0.1 16.7  0.6  7.1   E   S        N/A  3.5 176
2025 11 13 10 56  0.7  0.1 15.4  0.7  6.7  SE   S        N/A  3.4 181
2025 11 13 10 26  0.7  0.1 16.7  0.7  5.9  NE   S        N/A  3.4 184
2025 11 13 09 56  0.7  0.1 16.7  0.7  2.6   N   W        N/A  3.4 277
2025 11 13 09 26  0.7  0.1 15.4  0.7  2.8 SSE   W        N/A  3.4 267
2025 11 13 08 56  0.8  0.1 16.7  0.7  5.3   E   S        N/A  3.5 188
2025 11 13 08 26  0.8  0.1 16.7  0.8  7.1  NE   S        N/A  3.5 177
2025 11 13 07 56  0.8  0.1 16.7  0.8  6.7 NNW   S        N/A  3.4 185
2025 11 13 07 26  0.8  0.1 16.7  0.8  6.7 SSE   S    AVERAGE  3.5 184
2025 11 13 06 56  0.8  0.1 15.4  0.8  6.7  SE   S    AVERAGE  3.4 183
2025 11 13 06 26  0.8  0.1 10.5  0.8  7.1  SE   S    AVERAGE  3.6 176
2025 11 13 05 56  0.8  0.1 16.7  0.8  6.7  SE   S    AVERAGE  3.6 183
2025 11 13 05 26  0.9  0.1 10.5  0.8  6.7  SE   S    AVERAGE  3.6 187
2025 11 13 04 56  0.9  0.1 16.7  0.9  6.7  SE   S    AVERAGE  3.6 176
2025 11 13 04 26  0.9  0.1 11.1  0.9  6.7   S   S    AVERAGE  3.7 183
2025 11 13 03 56  0.9  0.1 10.5  0.9  4.2 SSE   S VERY_STEEP  3.6 184
2025 11 13 03 26  0.8  0.1 16.7  0.8  6.7   E   S    AVERAGE  3.6 180
2025 11 13 02 56  0.8  0.1 16.7  0.8  6.2   S   S      STEEP  3.7 183
2025 11 13 02 26  0.8  0.1 10.5  0.8  6.2  SE   S    AVERAGE  3.6 180
2025 11 13 01 56  0.8  0.1 16.7  0.8  4.3   E   S VERY_STEEP  3.7 190
2025 11 13 01 26  0.8  0.1 16.7  0.8  6.7  SE   S        N/A  3.8 181
2025 11 13 00 56  0.8  0.1 10.5  0.8  5.0 SSE   S VERY_STEEP  3.9 190
2025 11 13 00 26  0.8  0.1 18.2  0.8  4.2   E SSW VERY_STEEP  3.8 193
2025 11 12 23 56  0.8  0.1 18.2  0.8  6.2 ESE   S        N/A  3.8 187
2025 11 12 23 26  0.9  0.1 14.3  0.9  4.5  SE   S VERY_STEEP  3.9 191
2025 11 12 22 56  1.0  0.1 10.5  1.0  6.7 ESE   S    AVERAGE  4.1 184
2025 11 12 22 26  1.0  0.1 11.1  1.0  4.2 SSE SSW VERY_STEEP  3.9 198
2025 11 12 21 56  1.0  0.1 15.4  1.0  4.5  SE SSW VERY_STEEP  4.0 194
2025 11 12 21 26  1.1  0.1 10.5  1.1  4.2  SE SSW VERY_STEEP  4.1 198
2025 11 12 20 56  1.0  0.1 10.5  1.0  4.3  SE SSW VERY_STEEP  3.9 195
2025 11 12 20 26  1.1  0.1 10.5  1.1  6.7 ESE   S      STEEP  4.1 191
2025 11 12 19 56  1.0  0.1 10.5  1.0  5.9 ESE   S      STEEP  3.9 187
2025 11 12 19 26  1.0  0.1 15.4  1.0  4.3 ESE SSW VERY_STEEP  3.9 193
2025 11 12 18 56  1.0  0.1 11.1  1.0  6.7  SE   S    AVERAGE  3.9 187
2025 11 12 18 26  1.0  0.1 10.5  1.0  6.2   E   S      STEEP  3.9 188
2025 11 12 17 56  1.0  0.1 11.1  1.0  6.2 ESE   S      STEEP  4.0 191
2025 11 12 17 26  0.9  0.1 11.1  0.9  6.2 ESE   S      STEEP  3.9 191
2025 11 12 16 56  0.9  0.1 11.1  0.9  5.6 ESE SSW      STEEP  3.8 194
2025 11 12 16 26  0.9  0.2 10.5  0.9  4.8 ESE SSW VERY_STEEP  3.7 194
2025 11 12 15 56  1.0  0.1 11.1  1.0  4.5 ESE SSW VERY_STEEP  3.6 198
2025 11 12 15 26  1.0  0.1 11.1  0.9  4.5  SE SSW VERY_STEEP  3.6 197
2025 11 12 14 56  1.0  0.2 11.1  1.0  4.2 ESE SSW VERY_STEEP  3.6 200
2025 11 12 14 26  1.0  0.1 10.5  1.0  3.9 ESE SSW VERY_STEEP  3.5 207
2025 11 12 13 56  1.1  0.2 11.1  1.1  4.5   E SSW VERY_STEEP  3.5 200
2025 11 12 13 26  1.0  0.2 10.5  1.0  4.2   E SSW VERY_STEEP  3.5 201
2025 11 12 12 56  1.0  0.2 11.1  1.0  4.2 ESE SSW VERY_STEEP  3.5 202
2025 11 12 12 26  0.9  0.2 11.8  0.9  3.6 ESE SSW VERY_STEEP  3.3 207
2025 11 12 11 56  0.9  0.2 11.8  0.9  4.0   E SSW VERY_STEEP  3.4 204
2025 11 12 11 26  0.9  0.2 11.1  0.9  3.9  SE SSW VERY_STEEP  3.4 204
2025 11 12 10 56  0.9  0.2 11.1  0.9  3.5   E  SW VERY_STEEP  3.4 214
2025 11 12 10 26  0.9  0.2 11.8  0.9  4.2   E SSW VERY_STEEP  3.3 201
2025 11 12 09 56  0.9  0.2 11.8  0.9  3.5 ESE  SW VERY_STEEP  3.3 215
2025 11 12 09 26  0.9  0.2 12.5  0.8  3.7   E  SW VERY_STEEP  3.3 214
2025 11 12 08 56  0.8  0.2 11.8  0.8  3.7 ESE SSW VERY_STEEP  3.2 207
2025 11 12 08 26  0.9  0.2 12.5  0.8  3.5  SE SSW VERY_STEEP  3.2 212
2025 11 12 07 56  0.8  0.2 12.5  0.8  2.8 ESE  SW VERY_STEEP  3.2 236
2025 11 12 07 26  0.8  0.1 11.1  0.8  3.0  SE  SW        N/A  3.1 232
2025 11 12 06 56  0.8  0.2 11.8  0.8  3.1   E  SW        N/A  3.1 215
2025 11 12 06 26  0.8  0.1 15.4  0.8  3.2 SSE  SW        N/A  3.1 218
2025 11 12 05 56  0.7  0.1 16.7  0.7  3.2  SE SSW        N/A  3.1 211
2025 11 12 05 26  0.7  0.1 15.4  0.7  3.2   E SSW        N/A  3.0 211
2025 11 12 04 56  0.7  0.1 16.7  0.7  2.7 ESE  SW        N/A  3.0 232
2025 11 12 04 26  0.6  0.1 16.7  0.6  3.0 ESE  SW        N/A  3.1 216
2025 11 12 03 56  0.6  0.1 15.4  0.6  6.7 ESE   S        N/A  3.0 181
2025 11 12 03 26  0.5  0.1 16.7  0.5  7.1 ESE   S        N/A  3.1 176
2025 11 12 02 56  0.5  0.1 16.7  0.5  7.1 ESE   S        N/A  3.1 173
2025 11 12 02 26  0.5  0.1 16.7  0.5  7.1 ESE   S        N/A  3.1 169
2025 11 12 01 56  0.5  0.1 16.7  0.5  7.1 ESE SSE        N/A  3.2 166
2025 11 12 01 26  0.6  0.1 16.7  0.6  6.7  SE   S        N/A  3.2 177
2025 11 12 00 56  0.6  0.1 16.7  0.6  7.7   E SSE        N/A  3.3 167
2025 11 12 00 26  0.6  0.1 16.7  0.6  2.6 ESE WSW        N/A  3.1 249
2025 11 11 23 56  0.6  0.1 16.7  0.6  2.7 SSE WSW        N/A  3.2 253
2025 11 11 23 26  0.6  0.1 16.7  0.6  2.9 ESE WSW        N/A  3.2 253
2025 11 11 22 56  0.7  0.1 16.7  0.7  2.9 ESE   W        N/A  3.1 259
2025 11 11 22 26  0.7  0.1 16.7  0.7  2.9 ESE   W        N/A  3.2 266
2025 11 11 21 56  0.8  0.1 16.7  0.7  3.0  SE   W        N/A  3.2 271
2025 11 11 21 26  0.7  0.1 16.7  0.7  3.1   E   W        N/A  3.2 273
2025 11 11 20 56  0.8  0.1 18.2  0.8  3.0  SW   W        N/A  3.2 273
2025 11 11 20 26  0.8  0.1 16.7  0.8  3.1 ESE   W        N/A  3.2 273
2025 11 11 19 56  0.8  0.1 10.5  0.8  3.2 SSE   W        N/A  3.2 278
2025 11 11 19 26  0.8  0.1 16.7  0.8  3.2 WNW   W VERY_STEEP  3.3 274
2025 11 11 18 56  0.8  0.1 10.5  0.8  3.0  SE   W VERY_STEEP  3.2 274
2025 11 11 18 26  0.8  0.1 10.5  0.8  3.1  SE   W VERY_STEEP  3.3 277
2025 11 11 17 56  0.8  0.1 10.5  0.8  3.2   S   W        N/A  3.4 278
2025 11 11 17 26  0.8  0.1 10.5  0.8  3.3  SE WNW VERY_STEEP  3.3 283
2025 11 11 16 56  0.8  0.1 10.5  0.8  3.2  SE WNW VERY_STEEP  3.3 297
2025 11 11 16 26  0.8  0.1 10.5  0.8  3.5   S WNW VERY_STEEP  3.4 290
2025 11 11 15 56  0.8  0.1 11.1  0.8  3.3   S WNW VERY_STEEP  3.4 291
2025 11 11 15 26  0.8  0.1 10.5  0.8  3.3 SSE WNW VERY_STEEP  3.3 285
2025 11 11 14 56  0.8  0.1 16.7  0.8  3.5 WSW   W VERY_STEEP  3.3 280
2025 11 11 14 26  0.8  0.1 10.5  0.8  3.0   S   W        N/A  3.3 273
2025 11 11 13 56  0.8  0.1 11.1  0.8  3.2   S   W        N/A  3.3 263
2025 11 11 13 26  0.8  0.1 11.1  0.8  3.5   S   W VERY_STEEP  3.2 267
2025 11 11 12 56  0.8  0.1 10.5  0.8  3.2 SSE   W VERY_STEEP  3.2 270
2025 11 11 12 26  0.9  0.1 10.5  0.9  3.6  SW   W VERY_STEEP  3.3 268
2025 11 11 11 56  1.0  0.1 10.5  0.9  3.5 SSW   W VERY_STEEP  3.3 268
2025 11 11 11 26  0.9  0.1 10.5  0.9  3.7   S   W VERY_STEEP  3.3 274
2025 11 11 10 56  1.0  0.1 10.5  1.0  3.7  SE   W VERY_STEEP  3.5 271
2025 11 11 10 26  1.0  0.1 10.5  1.0  3.5   S   W VERY_STEEP  3.4 278
2025 11 11 09 56  1.0  0.1 10.5  1.0  3.7   S   W VERY_STEEP  3.4 271
2025 11 11 09 26  1.1  0.1 10.5  1.1  3.9 SSW   W VERY_STEEP  3.6 275
2025 11 11 08 56  1.1  0.1 10.5  1.1  3.9  SE   W VERY_STEEP  3.5 273
2025 11 11 08 26  1.1  0.1 10.5  1.1  3.9 SSW   W VERY_STEEP  3.5 273
2025 11 11 07 56  1.2  0.1 10.5  1.2  3.9 SSE   W VERY_STEEP  3.6 280
2025 11 11 07 26  1.1  0.1 11.1  1.1  3.9  SE   W VERY_STEEP  3.4 273
2025 11 11 06 56  1.1  0.1 18.2  1.1  3.6 NNE   W VERY_STEEP  3.5 275
2025 11 11 06 26  1.1  0.1 18.2  1.1  3.7  NW WNW VERY_STEEP  3.5 291
2025 11 11 05 56  1.1  0.1 10.5  1.1  3.6 ENE WNW VERY_STEEP  3.6 291
2025 11 11 05 26  1.2  0.1 10.5  1.2  3.7 ESE WNW VERY_STEEP  3.7 294
2025 11 11 04 56  1.2  0.1 11.1  1.2  3.6  SE  NW VERY_STEEP  3.6 308
2025 11 11 04 26  1.1  0.1 11.1  1.1  3.6 ESE  NW VERY_STEEP  3.5 312
2025 11 11 03 56  1.0  0.1 10.5  1.0  3.5 ESE WNW VERY_STEEP  3.4 301
2025 11 11 03 26  0.8  0.1 10.5  0.8  2.9  SE   W VERY_STEEP  3.3 277
2025 11 11 02 56  0.7  0.1 11.1  0.7  7.1 ESE   S        N/A  3.5 174
2025 11 11 02 26  0.6  0.1 10.5  0.6  6.7  SE   S        N/A  3.8 173
2025 11 11 01 56  0.7  0.1 11.1  0.7  6.7  SE   S        N/A  3.7 171
2025 11 11 01 26  0.7  0.1 10.5  0.7  7.1 ESE   S        N/A  3.5 170
2025 11 11 00 56  0.8  0.1 10.5  0.8  7.1  SE   S        N/A  3.6 171
2025 11 11 00 26  0.7  0.1 10.5  0.7  6.7  SE   S        N/A  3.7 169
2025 11 10 23 56  0.6  0.1 10.5  0.6  7.1  SE SSE        N/A  3.5 167
2025 11 10 23 26  0.6  0.1 10.5  0.6  7.1 ESE SSE        N/A  3.6 166
2025 11 10 22 56  0.7  0.1 11.1  0.7  7.1  SE   S        N/A  3.5 170
2025 11 10 22 26  0.7  0.1 11.8  0.7  7.1  SE SSE        N/A  3.4 159
2025 11 10 21 56  0.7  0.1 10.5  0.7  2.9  SE   W        N/A  3.3 263
2025 11 10 21 26  0.7  0.1 10.5  0.7  2.9  SE   W        N/A  3.3 277
2025 11 10 20 56  0.6  0.1 11.1  0.6  2.8 ESE WNW        N/A  3.2 283
2025 11 10 20 26  0.6  0.1 11.8  0.6  2.9  SE   W        N/A  3.3 280
2025 11 10 19 56  0.7  0.1 10.5  0.7  6.2 ESE SSE        N/A  3.3 167
2025 11 10 19 26  0.7  0.2 10.5  0.7  2.9 ESE WNW        N/A  3.2 298
2025 11 10 18 56  0.7  0.1 10.5  0.7  2.9 ESE  NW        N/A  3.4 308
2025 11 10 18 26  0.7  0.1 10.5  0.7  5.9 ESE   S        N/A  3.4 178
2025 11 10 17 56  0.7  0.1 11.1  0.7  2.9 ESE  NW        N/A  3.5 306
2025 11 10 17 26  0.8  0.1 10.5  0.8  5.9 ESE   S        N/A  3.6 178
2025 11 10 16 56  0.8  0.1 10.5  0.8  2.9 ESE  NW VERY_STEEP  3.4 316
2025 11 10 16 26  0.8  0.1 11.1  0.8  6.2 ESE SSE    AVERAGE  3.6 153
2025 11 10 15 56  0.8  0.1 10.5  0.8  5.9  SE   S        N/A  3.6 173
2025 11 10 15 26  0.9  0.1 11.1  0.9  6.2 ESE SSE      STEEP  3.9 160
2025 11 10 14 56  0.9  0.1 10.5  0.9  6.2  SE SSE      STEEP  3.8 160
2025 11 10 14 26  0.9  0.1 10.5  0.9  3.3 ESE NNW VERY_STEEP  3.6 342
2025 11 10 13 56  0.9  0.1 10.5  0.9  3.1 ESE NNW VERY_STEEP  3.6 336
2025 11 10 13 26  1.0  0.1 11.1  1.0  3.2 ESE NNW VERY_STEEP  3.7 339
2025 11 10 12 56  1.0  0.1 10.5  1.0  6.2   E SSE      STEEP  3.5 156
2025 11 10 12 26  0.8  0.1 10.5  0.8  5.9 ESE SSE      STEEP  3.6 157
2025 11 10 11 56  0.8  0.1 10.5  0.8  5.9  SE SSE        N/A  3.6 162
2025 11 10 11 26  0.8  0.1 10.5  0.8  6.2 ESE SSE    AVERAGE  3.7 153
2025 11 10 10 56  0.8  0.1 11.1  0.8  6.7 ESE SSE    AVERAGE  3.8 149
2025 11 10 10 26  0.8  0.1 10.5  0.7  5.9  SE SSE        N/A  3.9 167
2025 11 10 09 56  0.8  0.1 11.8  0.8  5.9 ESE SSE      STEEP  4.3 160
2025 11 10 09 26  0.8  0.1 11.1  0.8  6.2 ESE SSE    AVERAGE  4.5 162
2025 11 10 08 56  0.8  0.1 11.1  0.8  6.2  SE SSE      STEEP  4.6 157
2025 11 10 08 26  0.9  0.1 10.5  0.9  6.2 ESE SSE      STEEP  4.2 157
2025 11 10 07 56  0.9  0.1 10.5  0.9  6.2 ESE SSE      STEEP  4.0 166
2025 11 10 07 26  0.9  0.1 10.5  0.9  6.2 ESE SSE      STEEP  4.5 164
2025 11 10 06 56  1.0  0.1 10.5  1.0  6.2 ESE SSE      STEEP  4.5 167
2025 11 10 06 26  1.0  0.2 11.1  1.0  5.9  SE SSE      STEEP  4.6 166
2025 11 10 05 56  1.0  0.2 11.1  0.9  6.2 ESE SSE      STEEP  4.9 167
2025 11 10 05 26  1.0  0.1 10.5  1.0  6.2  SE SSE      STEEP  4.8 162
2025 11 10 04 56  1.0  0.2 11.1  0.9  5.9 ESE   S      STEEP  4.6 170
2025 11 10 04 26  1.0  0.1 11.1  1.0  6.2 ESE SSE      STEEP  4.4 160
2025 11 10 03 56  1.1  0.1 10.5  1.1  6.2 ESE SSE      STEEP  4.5 167
2025 11 10 03 26  1.1  0.1 10.5  1.1  6.2  SE SSE      STEEP  4.3 167
2025 11 10 02 56  1.1  0.1 10.5  1.1  5.9 SSE   S      STEEP  4.4 169
2025 11 10 02 26  1.0  0.2 10.5  1.0  7.1  SE  SE    AVERAGE  4.4 145
2025 11 10 01 56  1.1  0.1 11.1  1.1  6.7 ESE SSE      STEEP  4.5 149
2025 11 10 01 26  1.1  0.1 11.1  1.1  5.9 ESE   S      STEEP  4.5 169
2025 11 10 00 56  1.0  0.2 10.5  1.0  7.1  SE  SE    AVERAGE  4.4 146
2025 11 10 00 26  1.0  0.2 10.5  1.0  5.6 ESE   S      STEEP  4.5 171
2025 11 09 23 56  1.1  0.2 10.5  1.1  6.7  SE SSE    AVERAGE  4.7 153
2025 11 09 23 26  1.0  0.2 10.5  1.0  6.7  SE SSE    AVERAGE  4.6 153
2025 11 09 22 56  1.0  0.1 11.1  1.0  6.2  SE SSE      STEEP  4.6 160
2025 11 09 22 26  1.0  0.2 10.5  0.9  7.1 ESE SSE    AVERAGE  4.5 148
2025 11 09 21 56  1.1  0.1 10.5  1.1  6.7  SE SSE      STEEP  4.9 156
2025 11 09 21 26  1.0  0.2 10.5  1.0  6.2 ESE SSE      STEEP  4.6 164
2025 11 09 20 56  1.1  0.1 10.5  1.1  7.7 ESE SSE    AVERAGE  4.5 148
2025 11 09 20 26  1.1  0.2 10.5  1.1  6.7 ESE SSE      STEEP  4.7 155
2025 11 09 19 56  1.1  0.2 11.1  1.1  7.7  SE  SE    AVERAGE  4.8 145
2025 11 09 19 26  1.1  0.2 11.1  1.1  7.1 ESE SSE    AVERAGE  4.8 155
2025 11 09 18 56  1.1  0.2 11.1  1.0  6.7 ESE SSE    AVERAGE  4.7 157
2025 11 09 18 26  1.1  0.2 10.5  1.1  7.7  SE SSE    AVERAGE  4.5 148
2025 11 09 17 56  1.1  0.2 11.1  1.1  5.9  SE   S      STEEP  4.5 171
2025 11 09 17 26  1.1  0.2 11.1  1.1  5.6  SE   S      STEEP  4.5 171
2025 11 09 16 56  1.1  0.2 11.1  1.1  6.7  SE SSE      STEEP  4.5 152
2025 11 09 16 26  1.1  0.2 11.1  1.1  6.7  SE SSE      STEEP  4.6 153
2025 11 09 15 56  1.0  0.2 11.1  1.0  6.7  SE SSE    AVERAGE  4.5 155
2025 11 09 15 26  0.9  0.2 10.5  0.9  5.0 ESE   S VERY_STEEP  4.4 169
2025 11 09 14 56  0.9  0.2 11.1  0.9  5.6  SE SSE      STEEP  4.5 159
2025 11 09 14 26  0.9  0.2 11.1  0.9  5.0 ESE SSE VERY_STEEP  4.6 164
2025 11 09 13 56  0.9  0.2 11.1  0.9  4.8  SE SSE VERY_STEEP  4.6 167
2025 11 09 13 26  0.8  0.2 11.1  0.8  5.0 ESE SSE VERY_STEEP  4.7 160
2025 11 09 12 56  0.8  0.2 11.8  0.8  5.0 ESE SSE        N/A  4.8 160
2025 11 09 12 26  0.8  0.2 11.1  0.7  5.0 ESE SSE        N/A  4.8 156
2025 11 09 11 56  0.7  0.2 10.5  0.6  5.3 ESE SSE        N/A  4.7 150
2025 11 09 11 26  0.7  0.2 11.1  0.6  6.7 ESE  SE        N/A  4.5 119
2025 11 09 10 56  0.6  0.2 10.5  0.6  5.9 ESE  SE        N/A  4.7 112
2025 11 09 10 26  0.6  0.2 11.1  0.6  6.7 ESE  SE        N/A  5.1 119
2025 11 09 09 56  0.6  0.2 11.1  0.5  5.6 ESE  SE        N/A  5.2 118
2025 11 09 09 26  0.6  0.2 11.1  0.5  7.1 ESE  SE        N/A  5.0 129
2025 11 09 08 56  0.6  0.2 11.1  0.5  4.5 ESE   S        N/A  5.0 117
2025 11 09 08 26  0.6  0.2 11.1  0.6  5.3 ESE  SE        N/A  5.0 142
2025 11 09 07 56  0.6  0.2 11.1  0.5  7.7  SE  SE        N/A  4.9 124
2025 11 09 07 26  0.6  0.2 11.8  0.5  5.6 ESE  SE        N/A  5.1 110
2025 11 09 06 56  0.6  0.2 11.1  0.6  9.9 ESE ESE        N/A  4.8 119
2025 11 09 06 26  0.6  0.2 11.1  0.6  5.3  SE SSE        N/A  4.8 126
2025 11 09 05 56  0.6  0.2 11.8  0.6  5.0 ESE SSE        N/A  4.7 162
2025 11 09 05 26  0.6  0.2 11.1  0.6  5.0 ESE SSE        N/A  4.7 119
2025 11 09 04 56  0.6  0.2 11.8  0.6  5.3 ESE SSE        N/A  4.8 115
2025 11 09 04 26  0.6  0.2 11.1  0.6  5.3 ESE SSE        N/A  4.6 160
2025 11 09 03 56  0.6  0.2 11.8  0.6  5.9 ESE  SE        N/A  4.6 146
2025 11 09 03 26  0.7  0.2 11.1  0.6  5.3  SE SSE        N/A  4.5 156
2025 11 09 02 56  0.7  0.2 11.8  0.6  5.0  SE SSE        N/A  4.5 157
2025 11 09 02 26  0.7  0.2 11.1  0.6  5.3 ESE SSE        N/A  4.8 160
2025 11 09 01 56  0.6  0.2 11.1  0.6  5.0 ESE SSE        N/A  4.7 166
2025 11 09 01 26  0.6  0.2 11.1  0.6  5.3 ESE SSE        N/A  4.8 160
2025 11 09 00 56  0.6  0.2 11.1  0.6  5.6 ESE SSE        N/A  5.0 149
2025 11 09 00 26  0.6  0.2 10.5  0.6  5.3  SE SSE        N/A  4.8 164
2025 11 08 23 56  0.7  0.2 10.5  0.7  5.6 ESE SSE        N/A  4.8 156
2025 11 08 23 26  0.7  0.2 10.5  0.7  5.6 ESE SSE        N/A  4.7 157
2025 11 08 22 56  0.7  0.2 11.1  0.7  5.9 ESE  SE        N/A  4.6 146
2025 11 08 22 26  0.7  0.2 10.5  0.7  5.6 ESE SSE        N/A  4.4 157
2025 11 08 21 56  0.7  0.2 10.5  0.7  5.6 ESE SSE        N/A  4.2 164
2025 11 08 21 26  0.8  0.2 11.8  0.7  5.9  SE SSE        N/A  4.1 163
2025 11 08 20 56  0.8  0.2 11.8  0.7  5.6  SE SSE        N/A  4.3 156
2025 11 08 20 26  0.7  0.2 10.5  0.7  5.9  SE SSE        N/A  4.2 156
